gis_x;gis_y;distrito;barrio;calle;num_finca;color;bateria_linea;num_plazas
445367,91;4475704,2;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;SERVANDO BATANERO, CALLE, DE;67;077214010 Verde;Batería;12
445391,18;4475716,54;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;SERVANDO BATANERO, CALLE, DE;69;077214010 Verde;Batería;2
445419,27;4475717,66;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;SERVANDO BATANERO, CALLE, DE;72;077214010 Verde;Batería;2
445437,18;4475727,17;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;SERVANDO BATANERO, CALLE, DE;74;077214010 Verde;Batería;7
445427,26;4475735,34;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;SERVANDO BATANERO, CALLE, DE;77;077214010 Verde;Batería;5
445439,55;4475741,95;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;SERVANDO BATANERO, CALLE, DE;81;077214010 Verde;Batería;1
445260,16;4476143,04;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;1;077214010 Verde;Línea;6
445248,74;4476145,92;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;2;077214010 Verde;Línea;3
445273,07;4476117,55;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;5;077214010 Verde;Línea;2
445280,64;4476102,82;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;7;077214010 Verde;Línea;1
445281,13;4476086,56;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;12;077214010 Verde;Línea;22
445292,54;4476079,63;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;13;077214010 Verde;Línea;6
445303,66;4476057,81;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;17;077214010 Verde;Línea;1
445311,42;4476042,66;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;17;077214010 Verde;Línea;3
445321,63;4476022,76;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;25;077214010 Verde;Línea;2
445311,48;4476027,12;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;30;077214010 Verde;Línea;2
445338,93;4475988,93;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;33;077214010 Verde;Línea;2
445318,91;4476012,67;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;34;077214010 Verde;Línea;1
445348,88;4475969,49;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;37;077214010 Verde;Línea;3
445337,44;4475976,06;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;38;077214010 Verde;Línea;7
445361,49;4475944,74;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;41;077214010 Verde;Línea;5
445350,7;4475950,01;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;42;077214010 Verde;Línea;2
445360,33;4475931,22;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;44;077214010 Verde;Línea;3
445376,37;4475899,69;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;46;077214010 Verde;Línea;8
445379,05;4475910,25;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;TIMOTEO DOMINGO, CALLE, DE;47;077214010 Verde;Línea;4
445197,2;4476111,12;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;1;077214010 Verde;Línea;2
445188,02;4476098,14;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;2;077214010 Verde;Batería;11
445207,32;4476089,32;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;3;077214010 Verde;Línea;6
445200,18;4476077,48;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;4;077214010 Verde;Batería;5
445226,02;4476057,58;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;7;077214010 Verde;Línea;1
445216,86;4476049,58;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;8;077214010 Verde;Batería;19
445233,42;4476045,14;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;9;077214010 Verde;Línea;2
445240,18;4476033,87;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;11;077214010 Verde;Línea;1
445248;4476020,81;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;15;077214010 Verde;Línea;3
445241,24;4476008,58;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;16;077214010 Verde;Batería;12
445263,04;4475995,88;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;19;077214010 Verde;Línea;5
445252,93;4475989,16;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;22;077214010 Verde;Batería;2
445296,86;4475939,25;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;23;077214010 Verde;Línea;10
445258,03;4475980,63;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;24;077214010 Verde;Batería;2
445314,37;4475909,91;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;25;077214010 Verde;Línea;1
445320,39;4475899,86;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;27;077214010 Verde;Línea;1
445328,97;4475885,53;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;29;077214010 Verde;Línea;2
445274,27;4475953,49;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;30;077214010 Verde;Batería;1
445340,29;4475866,68;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;31;077214010 Verde;Línea;4
445284,25;4475936,81;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;32;077214010 Verde;Batería;9
445359,63;4475834,26;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;33;077214010 Verde;Línea;5
445297,59;4475914,55;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;34;077214010 Verde;Batería;6
445369,48;4475794,01;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;35;077214010 Verde;Batería;1
445385,08;4475793,31;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;35;077214010 Verde;Batería;8
445312,81;4475889,16;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;38;077214010 Verde;Batería;12
445401,96;4475740,09;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;41;077214010 Verde;Batería;7
445416,5;4475740,71;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;41;077214010 Verde;Batería;1
445412,37;4475747,81;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;41;077214010 Verde;Batería;2
445327,07;4475865,3;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;44;077214010 Verde;Batería;3
445347,38;4475831,39;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;48;077214010 Verde;Batería;11
445395,23;4475776,06;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;52;077214010 Verde;Batería;2
445379,49;4475776,86;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;52;077214010 Verde;Batería;9
445335,58;4475851,1;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;URQUIZA, CALLE, DE;46 A;077214010 Verde;Batería;6
445218,44;4475727,05;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;VITAL AZA, CALLE, DE;1;077214010 Verde;Línea;5
445223,13;4475720,71;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;VITAL AZA, CALLE, DE;2;077214010 Verde;Línea;5
445239,58;4475742,68;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;VITAL AZA, CALLE, DE;3;077214010 Verde;Línea;2
445261,89;4475757,8;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;VITAL AZA, CALLE, DE;5;077214010 Verde;Batería;9
445246,31;4475737,09;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;VITAL AZA, CALLE, DE;6;077214010 Verde;Línea;4
445313,81;4475775,47;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;VITAL AZA, CALLE, DE;10;077214010 Verde;Línea;4
445343,22;4475789,47;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;VITAL AZA, CALLE, DE;12;077214010 Verde;Batería;4
445388,7;4475815,52;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;VITAL AZA, CALLE, DE;20;043000255 Azul;Batería;2
445399,21;4475821,17;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;VITAL AZA, CALLE, DE;22;043000255 Azul;Batería;4
445412,41;4475828,17;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;VITAL AZA, CALLE, DE;24;043000255 Azul;Batería;4
445411,25;4475840,78;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;VITAL AZA, CALLE, DE;25;077214010 Verde;Línea;15
445422,37;4475833,51;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;VITAL AZA, CALLE, DE;26;043000255 Azul;Batería;1
445440,16;4475843,22;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;VITAL AZA, CALLE, DE;30;077214010 Verde;Batería;10
445461,01;4475867,87;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;VITAL AZA, CALLE, DE;31;077214010 Verde;Línea;4
445469,32;4475858,68;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;VITAL AZA, CALLE, DE;34;077214010 Verde;Batería;10
445319,7;4475787,56;15  CIUDAD LINEAL;15-02 PUEBLO NUEVO;VITAL AZA, CALLE, DE;10 B;077214010 Verde;Línea;9
444429,46;4475939,83;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;279;043000255 Azul;Línea;2
444485,88;4475949,11;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;287;043000255 Azul;Línea;2
444519,98;4475955,6;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;289;043000255 Azul;Línea;1
444541,59;4475956,77;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;293;043000255 Azul;Línea;1
444566,4;4475961,12;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;295;043000255 Azul;Línea;6
444587,39;4475967,48;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;297;043000255 Azul;Línea;3
444625,57;4475971,43;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;301;043000255 Azul;Línea;1
444634,7;4475975,24;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;303;043000255 Azul;Línea;2
444702,63;4475984,79;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;311;043000255 Azul;Línea;5
444735,38;4475990,66;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;315;043000255 Azul;Línea;3
444751,78;4475993,45;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;315;043000255 Azul;Línea;2
444783,24;4475999,13;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;319;043000255 Azul;Línea;9
444808,53;4476005,58;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;321;043000255 Azul;Línea;1
444861,5;4476012,8;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;323;043000255 Azul;Línea;4
444887,58;4476017,17;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;327;043000255 Azul;Línea;3
445009,51;4476041,87;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;337;043000255 Azul;Línea;6
445042,23;4476054,91;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALA, CALLE, DE;339;043000255 Azul;Línea;4
444406,99;4475982,25;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALDE LOPEZ CASERO, CALLE, DEL;6;043000255 Azul;Línea;2
444406,48;4476008,04;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALDE LOPEZ CASERO, CALLE, DEL;8;043000255 Azul;Línea;3
444399,85;4476023,32;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALDE LOPEZ CASERO, CALLE, DEL;10;043000255 Azul;Línea;3
444391,03;4476073,58;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALDE LOPEZ CASERO, CALLE, DEL;12;077214010 Verde;Línea;6
444386,57;4476101,15;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALDE LOPEZ CASERO, CALLE, DEL;16;077214010 Verde;Línea;2
444381,7;4476128,41;15  CIUDAD LINEAL;15-03 QUINTANA;ALCALDE LOPEZ CASERO, CALLE, DEL;18;077214010 Verde;Línea;3
444969,55;4476041,07;15  CIUDAD LINEAL;15-03 QUINTANA;ARGENTINA, CALLE, DE;2;077214010 Verde;Línea;1
444979,99;4476060,98;15  CIUDAD LINEAL;15-03 QUINTANA;ARGENTINA, CALLE, DE;2;077214010 Verde;Línea;7
444958,03;4476062,01;15  CIUDAD LINEAL;15-03 QUINTANA;ARGENTINA, CALLE, DE;3;077214010 Verde;Línea;7
444964,78;4476069,42;15  CIUDAD LINEAL;15-03 QUINTANA;ARGENTINA, CALLE, DE;4;077214010 Verde;Línea;7
445005,32;4476137,21;15  CIUDAD LINEAL;15-03 QUINTANA;ARGENTINA, CALLE, DE;8;077214010 Verde;Batería;3
445002,3;4476104,35;15  CIUDAD LINEAL;15-03 QUINTANA;ARGENTINA, CALLE, DE;8;077214010 Verde;Línea;7
444955,2;4476127,37;15  CIUDAD LINEAL;15-03 QUINTANA;ARGENTINA, CALLE, DE;10;077214010 Verde;Línea;4
444960,07;4476111,53;15  CIUDAD LINEAL;15-03 QUINTANA;ARGENTINA, CALLE, DE;10;077214010 Verde;Línea;2
444938,22;4476178,44;15  CIUDAD LINEAL;15-03 QUINTANA;ARGENTINA, CALLE, DE;12;077214010 Verde;Línea;8
444937,95;4476231,32;15  CIUDAD LINEAL;15-03 QUINTANA;ARGENTINA, CALLE, DE;13;077214010 Verde;Línea;7
444945,02;4476186,92;15  CIUDAD LINEAL;15-03 QUINTANA;ARGENTINA, CALLE, DE;14;077214010 Verde;Línea;6
444933,04;4476258,19;15  CIUDAD LINEAL;15-03 QUINTANA;ARGENTINA, CALLE, DE;15;077214010 Verde;Línea;2
444927,91;4476239,76;15  CIUDAD LINEAL;15-03 QUINTANA;ARGENTINA, CALLE, DE;15;077214010 Verde;Línea;10
445024,32;4476144,82;15  CIUDAD LINEAL;15-03 QUINTANA;ARGENTINA, CALLE, DE;S/N;077214010 Verde;Línea;2
445018,41;4476156,18;15  CIUDAD LINEAL;15-03 QUINTANA;ARGENTINA, CALLE, DE;S/N;077214010 Verde;Batería;12
445035,05;4476154,4;15  CIUDAD LINEAL;15-03 QUINTANA;ARGENTINA, CALLE, DE;S/N;077214010 Verde;Línea;2
444748,49;4476215,25;15  CIUDAD LINEAL;15-03 QUINTANA;BEATO BERRIO OCHOA, CALLE, DEL;1;077214010 Verde;Línea;5
444752,74;4476191,24;15  CIUDAD LINEAL;15-03 QUINTANA;BEATO BERRIO OCHOA, CALLE, DEL;3;077214010 Verde;Línea;2
444742,07;4476205,44;15  CIUDAD LINEAL;15-03 QUINTANA;BEATO BERRIO OCHOA, CALLE, DEL;4;077214010 Verde;Línea;8
444758,99;4476144,68;15  CIUDAD LINEAL;15-03 QUINTANA;BEATO BERRIO OCHOA, CALLE, DEL;8;077214010 Verde;Línea;9
444752,36;4476143,28;15  CIUDAD LINEAL;15-03 QUINTANA;BEATO BERRIO OCHOA, CALLE, DEL;8;077214010 Verde;Línea;9
444504,09;4475982,41;15  CIUDAD LINEAL;15-03 QUINTANA;BUEN GOBERNADOR, CALLE, DEL;2;077214010 Verde;Línea;9
444495,89;4475980,98;15  CIUDAD LINEAL;15-03 QUINTANA;BUEN GOBERNADOR, CALLE, DEL;3;077214010 Verde;Línea;9
444496,85;4476022,64;15  CIUDAD LINEAL;15-03 QUINTANA;BUEN GOBERNADOR, CALLE, DEL;6;077214010 Verde;Línea;2
444488,86;4476021,57;15  CIUDAD LINEAL;15-03 QUINTANA;BUEN GOBERNADOR, CALLE, DEL;7;077214010 Verde;Línea;3
444494,09;4476038,94;15  CIUDAD LINEAL;15-03 QUINTANA;BUEN GOBERNADOR, CALLE, DEL;8;077214010 Verde;Línea;1
444483,96;4476051,19;15  CIUDAD LINEAL;15-03 QUINTANA;BUEN GOBERNADOR, CALLE, DEL;9;077214010 Verde;Línea;2
444475,86;4476099,22;15  CIUDAD LINEAL;15-03 QUINTANA;BUEN GOBERNADOR, CALLE, DEL;11;077214010 Verde;Línea;9
444491,44;4476054,76;15  CIUDAD LINEAL;15-03 QUINTANA;BUEN GOBERNADOR, CALLE, DEL;12;077214010 Verde;Línea;1
444485,21;4476090,86;15  CIUDAD LINEAL;15-03 QUINTANA;BUEN GOBERNADOR, CALLE, DEL;16;077214010 Verde;Línea;5
444480,88;4476116,49;15  CIUDAD LINEAL;15-03 QUINTANA;BUEN GOBERNADOR, CALLE, DEL;20;077214010 Verde;Línea;2
444466,43;4476154,81;15  CIUDAD LINEAL;15-03 QUINTANA;BUEN GOBERNADOR, CALLE, DEL;21;077214010 Verde;Línea;9
444474,36;4476156,28;15  CIUDAD LINEAL;15-03 QUINTANA;BUEN GOBERNADOR, CALLE, DEL;26;077214010 Verde;Línea;9
444828,34;4476037,21;15  CIUDAD LINEAL;15-03 QUINTANA;CONCEJAL JULIO GOMEZ, CALLE, DEL;3;077214010 Verde;Línea;8
444817,36;4476100,46;15  CIUDAD LINEAL;15-03 QUINTANA;CONCEJAL JULIO GOMEZ, CALLE, DEL;9;077214010 Verde;Línea;5
444808,07;4476155,38;15  CIUDAD LINEAL;15-03 QUINTANA;CONCEJAL JULIO GOMEZ, CALLE, DEL;13;077214010 Verde;Línea;7
444803,86;4476216,87;15  CIUDAD LINEAL;15-03 QUINTANA;CONCEJAL JULIO GOMEZ, CALLE, DEL;14;077214010 Verde;Línea;8
444429,35;4476055,23;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;14;077214010 Verde;Línea;5
444462,55;4476060,92;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;16;077214010 Verde;Línea;5
444404,85;4476050,84;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;21;077214010 Verde;Línea;1
444404,07;4476057,77;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;21;077214010 Verde;Línea;1
444514,74;4476070,11;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;22;077214010 Verde;Línea;5
444444,09;4476064,83;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;23;077214010 Verde;Línea;12
444496,41;4476074,13;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;27;077214010 Verde;Línea;2
444508,38;4476076,23;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;29;077214010 Verde;Línea;1
444563,65;4476078,52;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;30;077214010 Verde;Línea;11
444521,35;4476078,5;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;33;077214010 Verde;Línea;2
444608,83;4476086,68;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;34;077214010 Verde;Línea;3
444533,28;4476080,57;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;35;077214010 Verde;Línea;1
444553,06;4476084,13;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;37;077214010 Verde;Línea;3
444627,7;4476089,93;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;40;077214010 Verde;Línea;2
444592,97;4476091,06;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;41;077214010 Verde;Línea;6
444641,01;4476092,27;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;44;077214010 Verde;Línea;1
444618,55;4476095,6;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;47;077214010 Verde;Línea;2
444635,65;4476098,64;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;49;077214010 Verde;Línea;2
444750,91;4476109,87;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;52;077214010 Verde;Línea;7
444792,27;4476117,25;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;54;077214010 Verde;Batería;12
444679,04;4476106,53;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;55;077214010 Verde;Línea;5
444696,49;4476112,34;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;57;077214010 Verde;Línea;2
444699,66;4476100,78;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;57;077214010 Verde;Línea;7
444729,57;4476115,23;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;59;077214010 Verde;Línea;2
444742,98;4476120,69;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;59;077214010 Verde;Línea;3
444788,06;4476125,54;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;63;077214010 Verde;Línea;8
444881,28;4476133,83;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;68;077214010 Verde;Línea;20
444858,84;4476138,19;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;71;077214010 Verde;Línea;12
444965,6;4476161,64;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;74;077214010 Verde;Línea;5
444915,78;4476147,86;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;75;077214010 Verde;Línea;6
444999,79;4476182,66;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;76;077214010 Verde;Línea;8
444987,86;4476166,39;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;76;077214010 Verde;Línea;13
445112,85;4476239,59;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;80;077214010 Verde;Línea;3
445095,93;4476233,18;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;87;077214010 Verde;Línea;3
445095,29;4476241,37;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;87;077214010 Verde;Línea;26
445136,54;4476258;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;93;077214010 Verde;Línea;5
445197,16;4476296,22;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;100;077214010 Verde;Línea;12
445193,45;4476302,74;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;101;077214010 Verde;Línea;12
445246,68;4476327,82;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;106;077214010 Verde;Línea;3
445245,38;4476335,3;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;107;077214010 Verde;Línea;2
445262,78;4476337,8;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;110;077214010 Verde;Línea;2
445265,03;4476347,67;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;113;077214010 Verde;Línea;6
445277,18;4476346,73;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;114;077214010 Verde;Línea;2
445063,32;4476213,04;15  CIUDAD LINEAL;15-03 QUINTANA;ELFO, CALLE, DEL;78 B;077214010 Verde;Línea;11
445066,32;4476405,03;15  CIUDAD LINEAL;15-03 QUINTANA;ELIAS DUPUY, CALLE, DE;2;077214010 Verde;Línea;1
445076,12;4476404,18;15  CIUDAD LINEAL;15-03 QUINTANA;ELIAS DUPUY, CALLE, DE;2;077214010 Verde;Línea;4
445117,63;4476437,72;15  CIUDAD LINEAL;15-03 QUINTANA;ELIAS DUPUY, CALLE, DE;5;077214010 Verde;Línea;9
445083,46;4476415,99;15  CIUDAD LINEAL;15-03 QUINTANA;ELIAS DUPUY, CALLE, DE;6;077214010 Verde;Línea;4
445095,74;4476416,68;15  CIUDAD LINEAL;15-03 QUINTANA;ELIAS DUPUY, CALLE, DE;8;077214010 Verde;Línea;3
445135,61;4476442,05;15  CIUDAD LINEAL;15-03 QUINTANA;ELIAS DUPUY, CALLE, DE;18;077214010 Verde;Línea;2
445115,31;4476429,11;15  CIUDAD LINEAL;15-03 QUINTANA;ELIAS DUPUY, CALLE, DE;10 B;077214010 Verde;Línea;3
445220,52;4476201,22;15  CIUDAD LINEAL;15-03 QUINTANA;EMILIO GASTESI FERNANDEZ, CALLE, DE;1;077214010 Verde;Batería;7
445235,55;4476197,48;15  CIUDAD LINEAL;15-03 QUINTANA;EMILIO GASTESI FERNANDEZ, CALLE, DE;1;077214010 Verde;Línea;6
445244,01;4476203,07;15  CIUDAD LINEAL;15-03 QUINTANA;EMILIO GASTESI FERNANDEZ, CALLE, DE;2;077214010 Verde;Batería;12
445143,97;4476289,35;15  CIUDAD LINEAL;15-03 QUINTANA;EMILIO GASTESI FERNANDEZ, CALLE, DE;5;077214010 Verde;Línea;3
445216,91;4476228,6;15  CIUDAD LINEAL;15-03 QUINTANA;EMILIO GASTESI FERNANDEZ, CALLE, DE;6;077214010 Verde;Línea;3
445202,29;4476212,69;15  CIUDAD LINEAL;15-03 QUINTANA;EMILIO GASTESI FERNANDEZ, CALLE, DE;6;077214010 Verde;Línea;3
445132,6;4476300,69;15  CIUDAD LINEAL;15-03 QUINTANA;EMILIO GASTESI FERNANDEZ, CALLE, DE;7;077214010 Verde;Línea;1
445209,29;4476224,58;15  CIUDAD LINEAL;15-03 QUINTANA;EMILIO GASTESI FERNANDEZ, CALLE, DE;8;077214010 Verde;Línea;2
445199,53;4476234,18;15  CIUDAD LINEAL;15-03 QUINTANA;EMILIO GASTESI FERNANDEZ, CALLE, DE;8;077214010 Verde;Línea;1
