Gis_X;Gis_Y;Distrito;Barrio;Calle;Nº Finca;Color;Batería/Línea;Número de Plazas
439437,3600000000;4476706,4700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, CALLE, DE;73;Verde;Línea;1
439422,0600000000;4476533,5900000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, CALLE, DE;76;Azul;Línea;4
439427,4100000000;4476532,3100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, CALLE, DE;76;Azul;Línea;5
439423,9100000000;4476565,5200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, CALLE, DE;78;Azul;Línea;3
439429,3200000000;4476562,0100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, CALLE, DE;78;Azul;Línea;5
439431,6300000000;4476602,8600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, CALLE, DE;80;Verde;Línea;3
439432,0500000000;4476618,8600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, CALLE, DE;82;Verde;Línea;2
439433,8000000000;4476646,7700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, CALLE, DE;86;Verde;Línea;7
439385,6600000000;4475885,2700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, CALLE, DE;9;Verde;Línea;4
439435,4700000000;4476676,8200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, CALLE, DE;90;Verde;Línea;2
439436,5900000000;4476691,3200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, CALLE, DE;92;Verde;Línea;3
439431,5900000000;4476688,6800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, CALLE, DE;92;Verde;Línea;3
439491,5400000000;4476258,3500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, TRAVESIA, DE;1;Verde;Línea;3
439428,7000000000;4476262,8600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, TRAVESIA, DE;10;Verde;Línea;3
439491,6600000000;4476261,8300000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, TRAVESIA, DE;2;Verde;Línea;3
439474,2800000000;4476259,9400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, TRAVESIA, DE;3;Verde;Línea;3
439477,4300000000;4476262,7000000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, TRAVESIA, DE;4;Verde;Línea;3
439462,2800000000;4476264,0500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, TRAVESIA, DE;4;Verde;Línea;2
439454,2500000000;4476261,2600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, TRAVESIA, DE;5;Verde;Línea;3
439436,4300000000;4476265,9600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, TRAVESIA, DE;9;Verde;Línea;6
439550,4800000000;4475976,7300000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANTONIO PALOMINO, CALLE, DE;1;Verde;Línea;4
439545,0800000000;4475984,3100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANTONIO PALOMINO, CALLE, DE;2;Verde;Línea;8
439518,9400000000;4475996,9200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANTONIO PALOMINO, CALLE, DE;3;Verde;Línea;7
439514,9200000000;4476003,5600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANTONIO PALOMINO, CALLE, DE;8;Verde;Línea;5
439108,3800000000;4476194,3700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ARCIPRESTE DE HITA, CALLE, DEL;12;Azul;Línea;2
439077,2300000000;4476253,5900000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ARCIPRESTE DE HITA, CALLE, DEL;14;Azul;Línea;2
439084,3200000000;4476240,2700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ARCIPRESTE DE HITA, CALLE, DEL;14;Azul;Línea;2
439157,9600000000;4476100,4700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ARCIPRESTE DE HITA, CALLE, DEL;4;Azul;Línea;2
439151,0200000000;4476113,5400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;ARCIPRESTE DE HITA, CALLE, DEL;6;Azul;Línea;2
439618,5800000000;4475775,8500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;1;Verde;Línea;2
439625,2000000000;4475865,1000000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;11;Verde;Línea;3
439626,6700000000;4475886,7200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;15;Verde;Línea;3
439627,7000000000;4475899,5800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;15;Verde;Línea;4
439630,5000000000;4475937,5500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;17;Verde;Línea;2
439635,0500000000;4475998,6300000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;23;Verde;Línea;19
439631,3200000000;4475951,6800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;24;Verde;Línea;3
439638,2600000000;4476040,2500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;29;Verde;Línea;2
439641,8800000000;4476082,3800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;31;Azul;Línea;3
439643,2400000000;4476099,5800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;31;Azul;Línea;3
439650,3600000000;4476214,5900000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;35;Verde;Línea;5
439651,7600000000;4476233,8300000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;37;Verde;Línea;2
439652,5600000000;4476244,6600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;39;Verde;Línea;3
439647,8200000000;4476156,6500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;40;Azul;Línea;4
439658,9300000000;4476328,7700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;47;Verde;Línea;7
439655,4600000000;4476278,4300000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;50;Verde;Línea;9
439662,6300000000;4476375,9300000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;51;Verde;Línea;15
439668,0600000000;4476453,3400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;55;Verde;Línea;7
439669,7200000000;4476476,1400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;57;Verde;Línea;2
439671,8400000000;4476507,5400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;59;Verde;Línea;5
439674,5400000000;4476542,9500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;61;Verde;Línea;2
439683,0200000000;4476654,9400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;67;Verde;Línea;4
439684,1500000000;4476671,6700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;69;Verde;Línea;2
439621,1700000000;4475811,6100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;7;Verde;Línea;7
439685,3500000000;4476690,3400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;71;Verde;Línea;6
439673,5800000000;4476531,7600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;76;Verde;Línea;2
439679,3900000000;4476608,1200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;82;Verde;Línea;13
439623,2800000000;4475839,0100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;9;Verde;Línea;2
439603,0300000000;4476026,4200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;CALVO ASENSIO, CALLE, DE;13;Verde;Línea;10
439605,5100000000;4476025,7100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;CALVO ASENSIO, CALLE, DE;14;Verde;Línea;1
439614,7800000000;4476039,9000000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;CALVO ASENSIO, CALLE, DE;16;Verde;Línea;3
439555,0500000000;4475951,6800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;CALVO ASENSIO, CALLE, DE;2;Verde;Línea;7
439574,6500000000;4475977,3700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;CALVO ASENSIO, CALLE, DE;6;Verde;Línea;20
439578,2300000000;4475987,9800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;CALVO ASENSIO, CALLE, DE;7;Verde;Línea;7
439487,9100000000;4476725,1100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;CEA BERMUDEZ, CALLE, DE;45;Azul;Línea;1
439479,9500000000;4476725,4800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;CEA BERMUDEZ, CALLE, DE;47;Azul;Línea;2
439457,3800000000;4476726,5000000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;CEA BERMUDEZ, CALLE, DE;49;Azul;Línea;4
439281,6000000000;4476736,6200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;CEA BERMUDEZ, CALLE, DE;61;Azul;Línea;7
439203,5000000000;4476739,7400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;CEA BERMUDEZ, CALLE, DE;65;Azul;Línea;4
439221,0100000000;4476739,8400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;CEA BERMUDEZ, CALLE, DE;65;Azul;Línea;3
439190,6900000000;4476738,8800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;CEA BERMUDEZ, CALLE, DE;67;Azul;Línea;1
439643,9100000000;4476427,5200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;43;Verde;Línea;5
439554,1900000000;4476437,0800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;47 A;Verde;Batería;14
439549,5600000000;4476434,0500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;49;Verde;Línea;6
439469,5400000000;4476439,5400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;53;Verde;Línea;16
439636,2700000000;4476431,4700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;54;Verde;Batería;15
439594,1900000000;4476431,2200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;58;Verde;Línea;9
439591,2800000000;4476434,4700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;58;Verde;Batería;9
439400,9900000000;4476444,6700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;61;Verde;Línea;3
439380,3200000000;4476446,4700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;63;Verde;Línea;5
439350,5500000000;4476448,4600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;65;Verde;Línea;5
439493,4500000000;4476442,0400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;68;Verde;Batería;12
439275,4000000000;4476453,8800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;73;Verde;Línea;15
439459,2800000000;4476444,5500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;76;Verde;Batería;10
439438,4500000000;4476446,1300000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;78;Verde;Batería;6
439207,6200000000;4476462,0900000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;79;Verde;Batería;5
439399,1600000000;4476448,8100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;80;Verde;Batería;8
439360,5300000000;4476451,4600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;80 B;Verde;Batería;20
439301,1800000000;4476455,4500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;82;Verde;Batería;8
439166,1100000000;4476462,1500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;83;Verde;Línea;19
439268,3600000000;4476457,8100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;88;Verde;Batería;11
439246,1800000000;4476459,5400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;90;Verde;Batería;5
439152,9200000000;4476466,4700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;92;Verde;Batería;26
439197,8000000000;4476341,2800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;102;Verde;Línea;4
439144,7400000000;4476344,4500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;108;Verde;Línea;12
439107,9200000000;4476346,8200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;112;Verde;Línea;3
439643,0400000000;4476314,0600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;60;Azul;Línea;2
439625,0700000000;4476315,1100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;62;Azul;Línea;4
439603,4100000000;4476316,4500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;64;Azul;Línea;4
439556,6100000000;4476319,5600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;70;Azul;Línea;7
439533,3300000000;4476320,9400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;74;Azul;Línea;3
439486,1400000000;4476323,7400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;76;Azul;Línea;6
439454,6400000000;4476325,4700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;80;Azul;Línea;4
439434,3800000000;4476326,9500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;82;Azul;Línea;4
439371,9700000000;4476330,5000000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;88;Azul;Línea;13
439335,9000000000;4476332,6800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;92;Azul;Línea;3
439267,1500000000;4476337,0900000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;98;Azul;Línea;16
439607,2900000000;4476189,2800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDO EL CATOLICO, CALLE, DE;45;Azul;Línea;1
439626,8800000000;4476187,6600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDO EL CATOLICO, CALLE, DE;45;Azul;Línea;5
439579,0600000000;4476191,8800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDO EL CATOLICO, CALLE, DE;47 A;Azul;Línea;3
439544,9600000000;4476194,9000000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDO EL CATOLICO, CALLE, DE;49;Azul;Línea;10
439486,4200000000;4476200,4300000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDO EL CATOLICO, CALLE, DE;51;Azul;Línea;3
439476,3300000000;4476201,5300000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDO EL CATOLICO, CALLE, DE;53;Azul;Línea;1
439459,9600000000;4476203,1100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDO EL CATOLICO, CALLE, DE;55;Azul;Línea;4
439431,6600000000;4476205,6400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDO EL CATOLICO, CALLE, DE;59;Azul;Línea;6
439350,9900000000;4476213,1700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDO EL CATOLICO, CALLE, DE;63;Azul;Línea;4
439329,8300000000;4476214,8200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDO EL CATOLICO, CALLE, DE;63 B;Azul;Línea;3
439263,4900000000;4476221,3700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDO EL CATOLICO, CALLE, DE;69;Azul;Línea;15
439145,3700000000;4476213,5000000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDO EL CATOLICO, CALLE, DE;77;Azul;Línea;3
439175,9500000000;4476219,0800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDO EL CATOLICO, CALLE, DE;84;Azul;Línea;8
439613,2000000000;4475853,3600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FRANCISCO RICCI, CALLE, DE;1;Verde;Línea;2
439551,9000000000;4475856,3200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FRANCISCO RICCI, CALLE, DE;11;Verde;Línea;2
439535,2600000000;4475857,9500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FRANCISCO RICCI, CALLE, DE;13;Verde;Línea;3
439537,3900000000;4475861,0700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FRANCISCO RICCI, CALLE, DE;14;Verde;Línea;18
439508,6100000000;4475860,8400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FRANCISCO RICCI, CALLE, DE;17;Verde;Línea;6
439601,1000000000;4475851,3400000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FRANCISCO RICCI, CALLE, DE;3;Verde;Línea;7
439593,8400000000;4475855,3000000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FRANCISCO RICCI, CALLE, DE;4;Verde;Línea;3
439574,3700000000;4475854,1200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FRANCISCO RICCI, CALLE, DE;5;Verde;Línea;2
439291,2200000000;4475925,2600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;10;Verde;Batería;3
439294,4000000000;4475914,9000000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;10;Verde;Línea;6
439299,4100000000;4476006,1600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;14;Verde;Línea;2
439300,8400000000;4476030,9100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;16;Verde;Línea;6
439297,6600000000;4475973,7200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;17;Verde;Línea;9
439302,0900000000;4476054,4100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;18;Verde;Línea;4
439295,6600000000;4476008,8300000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;19;Verde;Batería;45
439305,2800000000;4476094,5100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;20;Verde;Línea;4
439303,7200000000;4476121,1600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;22;Verde;Batería;7
439308,2800000000;4476144,4600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;24;Verde;Línea;16
439311,2200000000;4476196,9500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;26;Verde;Línea;4
439301,6600000000;4476095,9700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;27;Verde;Batería;7
439286,1800000000;4475833,3200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;3;Verde;Batería;10
439315,3600000000;4476274,3300000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;32;Verde;Línea;18
439306,5900000000;4476172,9100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;35;Verde;Batería;26
439289,0700000000;4475831,4200000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;4;Verde;Línea;3
439321,4100000000;4476377,8500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;42;Verde;Línea;14
439308,7400000000;4476248,2800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;43;Verde;Línea;6
439309,7800000000;4476269,7100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;45;Verde;Línea;1
439311,6200000000;4476298,0000000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;47;Verde;Línea;9
439325,0100000000;4476430,5300000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;48;Verde;Línea;5
439321,2000000000;4476425,8700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;48;Verde;Batería;12
439290,9700000000;4475862,8300000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;5;Verde;Línea;6
439328,9500000000;4476497,6300000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;50;Azul;Línea;10
439316,6400000000;4476349,2500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;51;Verde;Batería;4
439318,4900000000;4476381,4900000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;53;Verde;Batería;12
439337,3000000000;4476627,8500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;54;Verde;Línea;10
439322,2100000000;4476473,3900000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;59;Azul;Línea;4
439292,6100000000;4475886,3600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;6;Verde;Línea;3
439339,9600000000;4476667,7700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;60;Verde;Línea;4
439323,7700000000;4476497,5700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;61;Azul;Línea;7
439341,1400000000;4476688,7900000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;62;Verde;Línea;2
439331,5100000000;4476538,5700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;63;Azul;Línea;4
439325,7100000000;4476525,8100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;63;Azul;Línea;2
439341,9600000000;4476710,0500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;64;Verde;Línea;3
439326,9400000000;4476550,4100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;65;Azul;Línea;6
439328,2100000000;4476571,3800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;65;Azul;Línea;4
439330,5300000000;4476609,8600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;67;Verde;Línea;3
439331,8600000000;4476628,4100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;71;Verde;Línea;4
439333,3000000000;4476650,3000000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;73;Verde;Línea;3
439334,5300000000;4476668,7500000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;75;Verde;Línea;2
439336,9100000000;4476699,4800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;77;Verde;Línea;5
439289,3300000000;4475884,7700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;9;Verde;Batería;19
439488,6200000000;4475890,3800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;10;Azul;Línea;5
439490,1100000000;4475912,3700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;12;Azul;Línea;4
439493,0200000000;4475955,3800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;16;Azul;Línea;5
439494,4500000000;4475978,2800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;18;Azul;Línea;3
439495,7300000000;4475993,3700000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;20;Azul;Línea;4
439498,4300000000;4476036,4800000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;24;Azul;Línea;9
439501,7800000000;4476089,9900000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;28;Azul;Línea;2
439506,7200000000;4476164,4600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;32;Azul;Línea;3
439510,3800000000;4476220,8100000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;34;Azul;Línea;2
439511,7700000000;4476241,4000000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;36;Azul;Línea;5
439504,1300000000;4476124,4600000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;39;Azul;Línea;9
439484,1600000000;4475825,7900000000;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;4;Azul;Línea;6
