gis_x;gis_y;fecha_alta;fecha_baja;distrito;barrio;calle;num_finca;matricula
441944,6738230000;4478917,2226780000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALBERTO ALCOCER, AVENIDA, DE;19;0205510947
442637,1742030000;4479699,9610780000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO VIII, CALLE, DE;5;0505510969
442637,1742030000;4479699,9610780000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO VIII, CALLE, DE;5;0205510969
442634,0118710000;4479818,5471560000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO VIII, CALLE, DE;16;0505510972
442635,2389975990;4479818,9927387400;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO VIII, CALLE, DE;16;0205510972
443233,3365390000;4479016,7916660000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;121;0505510900
443233,3365390000;4479016,7916660000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;121;0205510900
442981,7532060000;4479049,7916660000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;131;0505510896
442976,4889975990;4479048,9927387400;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;131;0205510896
442922,2532060000;4479073,2916660000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;135;0505510901
442906,5032060000;4479054,6249990000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;135;0505510895
442922,2532060000;4479073,2916660000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;135;0205510901
442906,5032060000;4479054,6249990000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;135;0205510895
442772,2532060000;4479062,8749990000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;141;0505511016
442772,2532060000;4479062,8749990000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;141;0205511016
442670,8365390000;4479065,2916660000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;147;0505510894
442665,6409583840;4479063,3750185200;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;147;0205510894
443071,0032060000;4479063,6249990000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;158;0505511017
443071,0032060000;4479063,6249990000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;158;0205511017
442815,5865390000;4479078,7916660000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;164;0505510902
442815,5865390000;4479078,7916660000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;164;0205510902
442360,7571560000;4479060,3060110000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;165;0505510951
442360,7571560000;4479060,3060110000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;165;0205510951
442710,5032060000;4479084,2083330000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;178;0505510903
442710,5032060000;4479084,2083330000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;178;0205510903
442544,5032060000;4479081,6249990000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;184;0505510888
442544,5032060000;4479081,6249990000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;184;0205510888
442449,7532060000;4479080,6249990000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;192;0505510887
442449,7532060000;4479080,6249990000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;192;0205510887
441943,8448390000;4479427,2254080000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;APOLONIO MORALES, CALLE, DE;1;0505510941
441952,0723309330;4479426,9094054000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;APOLONIO MORALES, CALLE, DE;1;0205510941
442010,5115060000;4479409,3920740000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;APOLONIO MORALES, CALLE, DE;3;0505510880
442010,5115060000;4479409,3920740000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;APOLONIO MORALES, CALLE, DE;3;0205510880
442106,1503950000;4479414,0865190000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;APOLONIO MORALES, CALLE, DE;13;0505510942
442106,1503950000;4479414,0865190000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;APOLONIO MORALES, CALLE, DE;13;0205510942
442106,0904890000;4479261,0560110000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ARENAL DE MAUDES, CALLE, DEL;6;0505510939
442106,0904890000;4479261,0560110000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ARENAL DE MAUDES, CALLE, DEL;6;0205510939
442203,6781730000;4479423,6420740000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ARENAL DE MAUDES, CALLE, DEL;14;0505510933
442203,6781730000;4479423,6420740000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ARENAL DE MAUDES, CALLE, DEL;14;0205510933
443243,3408690000;4479374,0444110000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ARQUITECTO GAUDI, CALLE, DEL;1 B;0505511014
443243,3408690000;4479374,0444110000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ARQUITECTO GAUDI, CALLE, DEL;1 B;0205511014
442034,8448390000;4479472,8087410000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;AZULINAS, CALLE, DE LAS;10;0505510917
442035,1834420440;4479476,2982942900;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;AZULINAS, CALLE, DE LAS;10;0205510917
441958,7615060000;4479495,8087410000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;BENDICION DE CAMPOS, CALLE, DE LA;9;0505510916
441958,7615060000;4479495,8087410000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;BENDICION DE CAMPOS, CALLE, DE LA;9;0205510916
442541,4198730000;4479063,0416660000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;BOLIVIA, CALLE, DE;35;0505510950
442541,4198730000;4479063,0416660000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;BOLIVIA, CALLE, DE;35;0205510950
442550,1698730000;4478958,2916660000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;BOLIVIA, CALLE, DE;36;0505510949
442550,1698730000;4478958,2916660000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;BOLIVIA, CALLE, DE;36;0205510949
442420,7573510000;4479124,3835390000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;BONETERO, CALLE, DEL;3;0505510955
442420,7573510000;4479124,3835390000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;BONETERO, CALLE, DEL;3;0205510955
442696,8452040000;4479869,3804890000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CAIDOS DE LA DIVISION AZUL, CALLE, DE LOS;10;0505511023
442696,8452040000;4479869,3804890000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CAIDOS DE LA DIVISION AZUL, CALLE, DE LOS;10;0205511023
442920,0075360000;4479774,0444110000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CAIDOS DE LA DIVISION AZUL, CALLE, DE LOS;20;0505510906
442927,5305276970;4479770,2208356100;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CAIDOS DE LA DIVISION AZUL, CALLE, DE LOS;20;0205510906
443219,4242030000;4479504,9610780000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CARLOS CAAMAﾑO, CALLE, DE;8;0505511000
443219,4242030000;4479504,9610780000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CARLOS CAAMAﾑO, CALLE, DE;8;0205511000
443216,3408690000;4479648,7110780000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CARLOS CAAMAﾑO, CALLE, DE;16;0505510996
443216,3408690000;4479648,7110780000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CARLOS CAAMAﾑO, CALLE, DE;16;0205510996
441610,8404890000;4479244,5143440000;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CARLOS MAURRAS, CALLE, DE;2;0205510389
441557,0659950000;4479030,2667150000;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;170;0205510396
441542,7154890000;4479090,3893440000;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;176;0205510383
441569,9776950000;4479179,1990150000;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;180;0205510402
441561,9281730000;4479350,3920740000;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;204;0205510391
441587,9056642660;4479412,0760720700;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;210;0205510404
441550,7389975990;4479183,0760720700;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;S/N;0205510390
441591,4698390000;4479496,0170740000;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CASTELLANA, PASEO, DE LA;S/N;0205510405
442721,7532060000;4478989,9583330000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CHILE, CALLE, DE;25;0505510973
442721,7532060000;4478989,9583330000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CHILE, CALLE, DE;25;0205510973
442714,4198730000;4478895,4583330000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CHILE, CALLE, DE;30;0505510974
442714,4198730000;4478895,4583330000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CHILE, CALLE, DE;30;0205510974
442046,9056642660;4479759,1871831800;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;CIPRESES, CALLE, DE LOS;3;0205510927
443184,0865390000;4479189,7083330000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE AZCARRAGA, CALLE, DEL;1;0505510908
443184,0865390000;4479189,7083330000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE AZCARRAGA, CALLE, DEL;1;0205510908
443273,5032060000;4479183,5416660000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE AZCARRAGA, CALLE, DEL;3 B;0505510914
443273,5032060000;4479183,5416660000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE AZCARRAGA, CALLE, DEL;3 B;0205510914
442559,7575360000;4479637,7944110000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;8;0505510967
442563,0167753770;4479637,4649609600;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;8;0205510967
442875,8408690000;4479688,2110780000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;21;0505510980
442875,8408690000;4479688,2110780000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;21;0205510980
442718,1742030000;4479648,8777440000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COMANDANTE FRANCO, AVENIDA, DEL;S/N;0505510970
442902,8365390000;4478880,8749990000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COSTA RICA, CALLE, DE;S/N;0505510977
442902,5167753770;4478881,2427387400;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;COSTA RICA, CALLE, DE;S/N;0205510977
441678,4010950000;4479002,5692150000;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;21;0205510385
441666,0071560000;4479148,8060110000;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;31;0205510403
441694,6004889430;4479240,4253126500;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;48;0205510401
441735,0655450000;4479459,2932450000;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;53;0205510407
441704,9698390000;4479340,3920740000;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;54;0205510411
441665,3486607030;4479084,7905854800;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;S/N;0205510395
441651,8569373130;4478945,4645707600;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DOCTOR FLEMING, CALLE, DEL;S/N;0205510418
441934,8448390000;4479752,7254080000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DONOSO MONTESINOS, CALLE, DE;8;0505510925
441934,8448390000;4479752,7254080000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DONOSO MONTESINOS, CALLE, DE;8;0205510925
443012,9242030000;4479377,6277440000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DRACENA, CALLE, DE LA;11;0505510992
443012,9242030000;4479377,6277440000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DRACENA, CALLE, DE LA;11;0205510992
443289,7575360000;4479449,8777440000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DRACENA, CALLE, DE LA;40;0505510999
443289,7575360000;4479449,8777440000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;DRACENA, CALLE, DE LA;40;0205510999
442809,9198730000;4479106,8749990000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ENCINAS, CALLE, DE LAS;15;0505510988
442809,9198730000;4479106,8749990000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ENCINAS, CALLE, DE LAS;15;0205510988
442865,5865390000;4479208,6249990000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ENCINAS, CALLE, DE LAS;26;0505510987
442865,8871457480;4479208,9094054000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ENCINAS, CALLE, DE LAS;26;0205510987
443230,5032060000;4479116,4583330000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ENRIQUE JARDIEL PONCELA, CALLE, DE;6;0505511007
443230,5032060000;4479116,4583330000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ENRIQUE JARDIEL PONCELA, CALLE, DE;6;0205511007
443134,5032060000;4479120,9583330000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ENRIQUE JARDIEL PONCELA, CALLE, DE;9;0505511008
443134,5032060000;4479120,9583330000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ENRIQUE JARDIEL PONCELA, CALLE, DE;9;0205511008
441949,0115060000;4479664,4754080000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;EUROPA, CALLE, DE;S/N;0505510924
443360,5032060000;4479036,6249990000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FEDERICO SALMON, CALLE, DE;2;0505510910
443359,6772692040;4479053,5308045800;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FEDERICO SALMON, CALLE, DE;4;0205510910
443347,6698730000;4479123,7083330000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FEDERICO SALMON, CALLE, DE;5;0505511006
443347,6698730000;4479123,7083330000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FEDERICO SALMON, CALLE, DE;5;0205511006
443355,1701080000;4479235,8691390000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FEDERICO SALMON, CALLE, DE;9;0505510912
443355,1701080000;4479235,8691390000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FEDERICO SALMON, CALLE, DE;9;0205510912
443392,3367740000;4479438,4524730000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FEDERICO SALMON, CALLE, DE;12;0505511013
443393,2204790810;4479438,3538498500;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FEDERICO SALMON, CALLE, DE;12;0205511013
443348,0034410000;4479336,2024730000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FEDERICO SALMON, CALLE, DE;13;0505510911
443348,0034410000;4479336,2024730000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FEDERICO SALMON, CALLE, DE;13;0205510911
443382,0867740000;4479390,5358060000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FEDERICO SALMON, CALLE, DE;S/N;0505511005
443381,4303556240;4479390,8229856500;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FEDERICO SALMON, CALLE, DE;S/N;0205511005
441640,2198390000;4479404,1420740000;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FELIX BOIX, CALLE, DE;6;0205510392
441687,5948390000;4479415,8920740000;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FELIX BOIX, CALLE, DE;8;0205510406
441782,9612198220;4479408,1316276300;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FELIX BOIX, CALLE, DE;11;0205510410
442046,5948390000;4479758,2254080000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FILIPINAS, CALLE, DE;1;0505510927
442364,0904890000;4479076,3893440000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRANCISCO GOYA, CALLE, DE;1;0505510886
442361,4427013030;4479076,4279239200;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRANCISCO GOYA, CALLE, DE;1;0205510886
442363,2573510000;4479146,8002060000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRANCISCO GOYA, CALLE, DE;8;0505510953
442363,2573510000;4479146,8002060000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRANCISCO GOYA, CALLE, DE;8;0205510953
441975,8448390000;4479575,8920740000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRANCISCO SUAREZ, CALLE, DE;8;0505510873
441973,7945531550;4479578,6871831800;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRANCISCO SUAREZ, CALLE, DE;8;0205510873
442036,4281730000;4479581,3087410000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRANCISCO SUAREZ, CALLE, DE;10;0505510915
442049,1464050070;4479579,1316276300;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRANCISCO SUAREZ, CALLE, DE;11;0205510915
442091,9281730000;4479560,9754080000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRANCISCO SUAREZ, CALLE, DE;14;0505510874
442091,9281730000;4479560,9754080000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRANCISCO SUAREZ, CALLE, DE;14;0205510874
442196,7615060000;4479554,8920740000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRANCISCO SUAREZ, CALLE, DE;20;0505510918
442196,7615060000;4479554,8920740000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRANCISCO SUAREZ, CALLE, DE;20;0205510918
442350,4281730000;4479520,8920740000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRANCISCO SUAREZ, CALLE, DE;25;0505510876
442350,4281730000;4479520,8920740000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRANCISCO SUAREZ, CALLE, DE;25;0205510876
442035,3404890000;4479255,0560110000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRAY BERNARDINO SAHAGUN, CALLE, DE;1;0505510940
442035,3404890000;4479255,0560110000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRAY BERNARDINO SAHAGUN, CALLE, DE;1;0205510940
442114,3404890000;4479171,4726780000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRAY BERNARDINO SAHAGUN, CALLE, DE;12;0505511010
442116,6278864880;4479169,6131091100;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRAY BERNARDINO SAHAGUN, CALLE, DE;12;0205511010
442199,5904890000;4479114,1393440000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRAY BERNARDINO SAHAGUN, CALLE, DE;24;0505511009
442199,5904890000;4479114,1393440000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRAY BERNARDINO SAHAGUN, CALLE, DE;24;0205511009
441990,3404890000;4479268,5560110000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRAY BERNARDINO SAHAGUN, CALLE, DE;S/N;0505511011
441951,8448390000;4479312,2254080000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRAY BERNARDINO SAHAGUN, CALLE, DE;S/N;0505511012
442011,9612198220;4479246,9649609600;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRAY BERNARDINO SAHAGUN, CALLE, DE;S/N;0205511011
441951,9056642660;4479310,9094054000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;FRAY BERNARDINO SAHAGUN, CALLE, DE;S/N;0205511012
441842,8404890000;4479142,5143440000;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;GENERAL GALLEGOS, CALLE, DEL;4;0205510400
441910,8448390000;4479476,3087410000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;GENERAL LOPEZ POZAS, CALLE, DEL;4;0505510868
441910,5167753770;4479482,2982942900;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;GENERAL LOPEZ POZAS, CALLE, DEL;4;0205510868
441882,4698390000;4479507,6420740000;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;GENERAL LOPEZ POZAS, CALLE, DEL;5;0205510394
441880,9281730000;4479694,2254080000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;GENERAL LOPEZ POZAS, CALLE, DEL;22;0505510869
441880,9281730000;4479694,2254080000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;GENERAL LOPEZ POZAS, CALLE, DEL;22;0205510869
441856,9698390000;4479680,0170740000;01/07/2014;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;GENERAL LOPEZ POZAS, CALLE, DEL;S/N;0205510393
442968,9198730000;4478962,9583330000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;GUATEMALA, CALLE, DE;12;0505510976
442968,9198730000;4478962,9583330000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;GUATEMALA, CALLE, DE;12;0205510976
443155,3147790550;4478961,1655125800;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;GUATEMALA, CALLE, DE;24;0205510978
442837,3365390000;4478972,4583330000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;GUATEMALA, CALLE, DE;S/N;0505510975
442837,3365390000;4478972,4583330000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;GUATEMALA, CALLE, DE;S/N;0205510975
442225,1738230000;4479059,6393440000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;HENRI DUNANT, CALLE, DE;1;0505510881
442225,1738230000;4479059,6393440000;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;HENRI DUNANT, CALLE, DE;1;0205510881
442083,1738230000;4479057,6393440000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;HENRI DUNANT, CALLE, DE;12;0505510882
442088,2389975990;4479057,0205165200;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;HENRI DUNANT, CALLE, DE;12;0205510882
442028,0904890000;4479068,7226780000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;HENRI DUNANT, CALLE, DE;17;0505510944
442027,7945531550;4479069,0205165200;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;HENRI DUNANT, CALLE, DE;17;0205510944
441936,6738230000;4479055,1393440000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;HENRI DUNANT, CALLE, DE;23;0505510883
441935,4797383400;4479056,1686646600;01/01/2017;;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;HENRI DUNANT, CALLE, DE;23;0205510883
