Gis_X;Gis_Y;Distrito;Barrio;Calle;Número de Finca;Matrícula
439752,475;4476311,694;07  CHAMBERÍ;07-02 ARAPILES;FERNANDEZ DE LOS RIOS, CALLE, DE;50;307210015
440200,871;4476276,712;07  CHAMBERÍ;07-02 ARAPILES;FERNANDEZ DE LOS RIOS, CALLE, DE;8;307210019
439971,8428;4476151,356;07  CHAMBERÍ;07-02 ARAPILES;FERNANDO EL CATOLICO, CALLE, DE;15;307210029
439831,7668;4476164,652;07  CHAMBERÍ;07-02 ARAPILES;FERNANDO EL CATOLICO, CALLE, DE;25;307210028
440040,2716;4476146,08;07  CHAMBERÍ;07-02 ARAPILES;FERNANDO EL CATOLICO, CALLE, DE;7;307210030
439815,3059;4476116,693;07  CHAMBERÍ;07-02 ARAPILES;FERNANDO GARRIDO, CALLE, DE;9;307210034
439746,7716;4475840,973;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;12;307210042
439750,6494;4476168,292;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;44;307210027
439770,8353;4476556,471;07  CHAMBERÍ;07-02 ARAPILES;JOAQUIN MARIA LOPEZ, CALLE, DE;15;307210006
439914,2807;4476556,326;07  CHAMBERÍ;07-02 ARAPILES;JOAQUIN MARIA LOPEZ, CALLE, DE;6;307210007
440154,9704;4476179,213;07  CHAMBERÍ;07-02 ARAPILES;MAGALLANES, CALLE, DE;24;307210024
440151,8048;4476095,326;07  CHAMBERÍ;07-02 ARAPILES;MAGALLANES, CALLE, DE;5;307210031
439720,0667;4476046,268;07  CHAMBERÍ;07-02 ARAPILES;MELENDEZ VALDES, CALLE, DE;13;307210036
439863,2641;4475908,716;07  CHAMBERÍ;07-02 ARAPILES;RODRIGUEZ SAN PEDRO, CALLE, DE;16;307210039
439730,5745;4475920,587;07  CHAMBERÍ;07-02 ARAPILES;RODRIGUEZ SAN PEDRO, CALLE, DE;28;307210040
440108,5949;4475878,485;07  CHAMBERÍ;07-02 ARAPILES;RODRIGUEZ SAN PEDRO, CALLE, DE;FRENTE 6;307210041
440199,7235;4475969,811;07  CHAMBERÍ;07-02 ARAPILES;SAN BERNARDO, CALLE, DE;109;307210037
440221,1306;4476039,454;07  CHAMBERÍ;07-02 ARAPILES;SAN BERNARDO, CALLE, DE;119;307210033
440151,884;4475796,26;07  CHAMBERÍ;07-02 ARAPILES;SAN BERNARDO, CALLE, DE;99;307210046
439858,8324;4475834,642;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;11;307210043
439888,5886;4476233,344;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;47;307210022
439918,3503;4476419,323;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;58;307210011
440466,08;4475846,538;07  CHAMBERÍ;07-03 TRAFALGAR;ALBURQUERQUE, CALLE, DE;15;307330040
440578,6953;4475861,667;07  CHAMBERÍ;07-03 TRAFALGAR;ALBURQUERQUE, CALLE, DE;16;307330043
440403,6623;4475842,025;07  CHAMBERÍ;07-03 TRAFALGAR;ALBURQUERQUE, CALLE, DE;2;307330042
440600,6312;4475866,461;07  CHAMBERÍ;07-03 TRAFALGAR;ALBURQUERQUE, CALLE, DE;27;307330041
440275,3029;4476328,708;07  CHAMBERÍ;07-03 TRAFALGAR;BRAVO MURILLO, CALLE, DE;16;307330017
440279,8529;4476450,963;07  CHAMBERÍ;07-03 TRAFALGAR;BRAVO MURILLO, CALLE, DE;28;307330010
440284,2516;4476580,401;07  CHAMBERÍ;07-03 TRAFALGAR;BRAVO MURILLO, CALLE, DE;36;307330004
440478,4884;4475773,403;07  CHAMBERÍ;07-03 TRAFALGAR;CARDENAL CISNEROS, CALLE, DEL;14;307330048
440436,9335;4475988,531;07  CHAMBERÍ;07-03 TRAFALGAR;CARDENAL CISNEROS, CALLE, DEL;44;307330030
440416,8754;4476092,597;07  CHAMBERÍ;07-03 TRAFALGAR;CARDENAL CISNEROS, CALLE, DEL;52;307330027
440369,6021;4476264,772;07  CHAMBERÍ;07-03 TRAFALGAR;CARDENAL CISNEROS, CALLE, DEL;71;307330018
440357,2827;4476377,664;07  CHAMBERÍ;07-03 TRAFALGAR;CARDENAL CISNEROS, CALLE, DEL;88;307330016
440481,8672;4475713,046;07  CHAMBERÍ;07-03 TRAFALGAR;CARDENAL CISNEROS, CALLE, DEL;9;307330058
440694,3885;4476178,082;07  CHAMBERÍ;07-03 TRAFALGAR;CASTILLO, CALLE, DEL;20;307330024
440835,9216;4475681,247;07  CHAMBERÍ;07-03 TRAFALGAR;COVARRUBIAS, CALLE, DE;18;307330054
440805,0271;4475797,729;07  CHAMBERÍ;07-03 TRAFALGAR;COVARRUBIAS, CALLE, DE;25;307330052
440780,3309;4475893,816;07  CHAMBERÍ;07-03 TRAFALGAR;COVARRUBIAS, CALLE, DE;42;307330045
440576,3084;4475655,642;07  CHAMBERÍ;07-03 TRAFALGAR;EGUILAZ, CALLE, DE;8;307330057
440650,8885;4475695,376;07  CHAMBERÍ;07-03 TRAFALGAR;FRANCISCO DE ROJAS, CALLE, DE;10;307330056
440652,3926;4475605,128;07  CHAMBERÍ;07-03 TRAFALGAR;FRANCISCO DE ROJAS, CALLE, DE;3;307330060
440466;4476487,351;07  CHAMBERÍ;07-03 TRAFALGAR;GARCIA DE PAREDES, CALLE, DE;12;307330008
440572,252;4476473,669;07  CHAMBERÍ;07-03 TRAFALGAR;GARCIA DE PAREDES, CALLE, DE;24;307330009
440366,6853;4476502,438;07  CHAMBERÍ;07-03 TRAFALGAR;GARCIA DE PAREDES, CALLE, DE;8;307330007
440647,8856;4475925,637;07  CHAMBERÍ;07-03 TRAFALGAR;GARCILASO, CALLE, DE;6;307330037
440449,2196;4476339,533;07  CHAMBERÍ;07-03 TRAFALGAR;GENERAL ALVAREZ DE CASTRO, CALLE, DEL;20;307330015
440401,4116;4476418,828;07  CHAMBERÍ;07-03 TRAFALGAR;GENERAL ALVAREZ DE CASTRO, CALLE, DEL;23;307330012
440392,7688;4476601,008;07  CHAMBERÍ;07-03 TRAFALGAR;GENERAL ALVAREZ DE CASTRO, CALLE, DEL;43;307330003
440451,045;4476260,716;07  CHAMBERÍ;07-03 TRAFALGAR;GENERAL ALVAREZ DE CASTRO, CALLE, DEL;9;307330021
440387,4211;4475983,556;07  CHAMBERÍ;07-03 TRAFALGAR;GONZALO DE CORDOBA, CALLE, DE;9;307330029
440419,4547;4475748,587;07  CHAMBERÍ;07-03 TRAFALGAR;HARTZENBUSCH, CALLE, DE;4;307330051
440261,5356;4475869,106;07  CHAMBERÍ;07-03 TRAFALGAR;JERONIMO DE LA QUINTANA, CALLE, DE;7;307330039
440363,8105;4476033,986;07  CHAMBERÍ;07-03 TRAFALGAR;JORDAN, CALLE, DEL;8;307330028
440363,5325;4476667,18;07  CHAMBERÍ;07-03 TRAFALGAR;JOSE ABASCAL, CALLE, DE;4;307330001
440492,5943;4476657,402;07  CHAMBERÍ;07-03 TRAFALGAR;JOSE ABASCAL, CALLE, DE;6;307330002
440645,8132;4476133,523;07  CHAMBERÍ;07-03 TRAFALGAR;JUAN DE AUSTRIA, CALLE, DE;28;307330025
440700,4051;4475952,336;07  CHAMBERÍ;07-03 TRAFALGAR;JUAN DE AUSTRIA, CALLE, DE;6;307330038
440690,9057;4475793,451;07  CHAMBERÍ;07-03 TRAFALGAR;MANUEL CORTINA, CALLE, DE;1;307330046
440946,7724;4475573,565;07  CHAMBERÍ;07-03 TRAFALGAR;MANUEL GONZALEZ LONGORIA, CALLE, DE;14;307330063
440861,7355;4475574,604;07  CHAMBERÍ;07-03 TRAFALGAR;MANUEL GONZALEZ LONGORIA, CALLE, DE;6;307330062
440756,2605;4475611,443;07  CHAMBERÍ;07-03 TRAFALGAR;MANUEL SILVELA, CALLE, DE;6;307330061
440578,3423;4476114,817;07  CHAMBERÍ;07-03 TRAFALGAR;MURILLO, CALLE, DE;5;307330026
440735,4863;4475671,309;07  CHAMBERÍ;07-03 TRAFALGAR;NICASIO GALLEGO, CALLE, DE;11;307330055
440500,6571;4475944,968;07  CHAMBERÍ;07-03 TRAFALGAR;OLID, CALLE, DE;17;307330036
440400,6869;4475921,555;07  CHAMBERÍ;07-03 TRAFALGAR;OLID, CALLE, DE;9;307330034
440540,3368;4475781,48;07  CHAMBERÍ;07-03 TRAFALGAR;PALAFOX, CALLE, DE;3;307330047
440730,5673;4476029,219;07  CHAMBERÍ;07-03 TRAFALGAR;RAIMUNDO LULIO, CALLE, DE;16;307330033
440624,5715;4475994,452;07  CHAMBERÍ;07-03 TRAFALGAR;RAIMUNDO LULIO, CALLE, DE;3;307330032
440180,948;4475800,952;07  CHAMBERÍ;07-03 TRAFALGAR;SAN BERNARDO, CALLE, DE;106;307330049
440214,1583;4475919,867;07  CHAMBERÍ;07-03 TRAFALGAR;SAN BERNARDO, CALLE, DE;118;307330035
440240,4736;4475740,319;07  CHAMBERÍ;07-03 TRAFALGAR;SANDOVAL, CALLE, DE;14;307330050
440313,5317;4475710,603;07  CHAMBERÍ;07-03 TRAFALGAR;SANDOVAL, CALLE, DE;7;307330059
440629,0069;4476565,887;07  CHAMBERÍ;07-03 TRAFALGAR;SANTA ENGRACIA, CALLE, DE;109;307330006
440888,0525;4475753,655;07  CHAMBERÍ;07-03 TRAFALGAR;SANTA ENGRACIA, CALLE, DE;19;307330053
440750,4531;4476177,168;07  CHAMBERÍ;07-03 TRAFALGAR;SANTA ENGRACIA, CALLE, DE;63;307330023
440717,826;4476292,488;07  CHAMBERÍ;07-03 TRAFALGAR;SANTA ENGRACIA, CALLE, DE;73;307330020
440678,8585;4476410,199;07  CHAMBERÍ;07-03 TRAFALGAR;SANTA ENGRACIA, CALLE, DE;91;307330011
440655,281;4476058,252;07  CHAMBERÍ;07-03 TRAFALGAR;SANTA FELICIANA, CALLE, DE;8;307330031
440530,4906;4476564,106;07  CHAMBERÍ;07-03 TRAFALGAR;SANTISIMA TRINIDAD, CALLE, DE LA;33;307330005
440592,6131;4476314,105;07  CHAMBERÍ;07-03 TRAFALGAR;SANTISIMA TRINIDAD, CALLE, DE LA;6;307330019
440504,742;4476178,708;07  CHAMBERÍ;07-03 TRAFALGAR;TRAFALGAR, CALLE, DE;36;307330022
440500,4905;4476382,726;07  CHAMBERÍ;07-03 TRAFALGAR;VIRIATO, CALLE, DE;25;307330013
440641,0216;4476370,295;07  CHAMBERÍ;07-03 TRAFALGAR;VIRIATO, CALLE, DE;39;307330014
441035,3461;4475531,342;07  CHAMBERÍ;07-04 ALMAGRO;ALMAGRO, CALLE, DE;3;307430075
440794,5;4476403,937;07  CHAMBERÍ;07-04 ALMAGRO;ALONSO CANO, CALLE, DE;11;307430026
440799,7611;4476306,157;07  CHAMBERÍ;07-04 ALMAGRO;ALONSO CANO, CALLE, DE;2;307430027
440816,8423;4476549,19;07  CHAMBERÍ;07-04 ALMAGRO;ALONSO CANO, CALLE, DE;27;307430007
441169,9951;4475595,548;07  CHAMBERÍ;07-04 ALMAGRO;BLANCA DE NAVARRA, CALLE, DE;1;307430073
440893,2522;4475819,078;07  CHAMBERÍ;07-04 ALMAGRO;CARACAS, CALLE, DE;1;307430060
441028,2622;4475794,591;07  CHAMBERÍ;07-04 ALMAGRO;CARACAS, CALLE, DE;4;307430067
441446,7612;4475452,755;07  CHAMBERÍ;07-04 ALMAGRO;CASTELLANA, PASEO, DE LA;11;307430081
441496,9809;4475693,815;07  CHAMBERÍ;07-04 ALMAGRO;CASTELLANA, PASEO, DE LA;27;307430068
441531,7315;4475861,422;07  CHAMBERÍ;07-04 ALMAGRO;CASTELLANA, PASEO, DE LA;31;307430058
441564,8221;4476105,134;07  CHAMBERÍ;07-04 ALMAGRO;CASTELLANA, PASEO, DE LA;35;307430044
441557,0304;4476176,81;07  CHAMBERÍ;07-04 ALMAGRO;CASTELLANA, PASEO, DE LA;37;307430032
441499,2807;4476363,076;07  CHAMBERÍ;07-04 ALMAGRO;CASTELLANA, PASEO, DE LA;47;307430020
441414,7807;4476520,576;07  CHAMBERÍ;07-04 ALMAGRO;CASTELLANA, PASEO, DE LA;51;307430010
441557,994;4475988,24;07  CHAMBERÍ;07-04 ALMAGRO;CASTELLANA, PASEO, DE LA;S/N;307430048
441514,083;4476030,968;07  CHAMBERÍ;07-04 ALMAGRO;EDUARDO DATO, PASEO, DE;20;307430047
441172,5375;4475836,781;07  CHAMBERÍ;07-04 ALMAGRO;EL ESPAÑOLETO, CALLE, DE;30;307430062
440990,5388;4475849,19;07  CHAMBERÍ;07-04 ALMAGRO;EL ESPAÑOLETO, CALLE, DE;8;307430061
441049,1123;4476098,145;07  CHAMBERÍ;07-04 ALMAGRO;FERNANDEZ DE LA HOZ, CALLE, DE;19;307430040
441058,3747;4476211,202;07  CHAMBERÍ;07-04 ALMAGRO;FERNANDEZ DE LA HOZ, CALLE, DE;23 A;307430029
441070,9628;4476389,316;07  CHAMBERÍ;07-04 ALMAGRO;FERNANDEZ DE LA HOZ, CALLE, DE;33;307430022
441093,5816;4476537,469;07  CHAMBERÍ;07-04 ALMAGRO;FERNANDEZ DE LA HOZ, CALLE, DE;62;307430008
441384,638;4475505,754;07  CHAMBERÍ;07-04 ALMAGRO;FERNANDO EL SANTO, CALLE, DE;25;307430078
441112,8522;4475524,334;07  CHAMBERÍ;07-04 ALMAGRO;FERNANDO EL SANTO, CALLE, DE;5;307430076
441238,0451;4475503,487;07  CHAMBERÍ;07-04 ALMAGRO;FERNANDO EL SANTO, CALLE, DE;FRENTE 15;307430079
441470,1186;4476117,604;07  CHAMBERÍ;07-04 ALMAGRO;FORTUNY, CALLE, DE;24;307430043
441433,5723;4475868,743;07  CHAMBERÍ;07-04 ALMAGRO;FORTUNY, CALLE, DE;31;307430057
441468,6557;4476173,326;07  CHAMBERÍ;07-04 ALMAGRO;FORTUNY, CALLE, DE;32;307430033
441444,8685;4475981,044;07  CHAMBERÍ;07-04 ALMAGRO;FORTUNY, CALLE, DE;39;307430049
441456,621;4476221,952;07  CHAMBERÍ;07-04 ALMAGRO;FORTUNY, CALLE, DE;51;307430031
440739,397;4476470,435;07  CHAMBERÍ;07-04 ALMAGRO;GARCIA DE PAREDES, CALLE, DE;29;307430015
440871,9057;4476455,701;07  CHAMBERÍ;07-04 ALMAGRO;GARCIA DE PAREDES, CALLE, DE;54;307430016
441227,2807;4476444,951;07  CHAMBERÍ;07-04 ALMAGRO;GARCIA DE PAREDES, CALLE, DE;59;307430018
441018,4057;4476462,076;07  CHAMBERÍ;07-04 ALMAGRO;GARCIA DE PAREDES, CALLE, DE;68;307430012
441132,7807;4476446,826;07  CHAMBERÍ;07-04 ALMAGRO;GARCIA DE PAREDES, CALLE, DE;76 A;307430017
441033,3912;4475911,235;07  CHAMBERÍ;07-04 ALMAGRO;GENERAL ARRANDO, CALLE, DEL;13;307430053
441232,3223;4475916,409;07  CHAMBERÍ;07-04 ALMAGRO;GENERAL ARRANDO, CALLE, DEL;19;307430052
441120,4197;4475903,955;07  CHAMBERÍ;07-04 ALMAGRO;GENERAL ARRANDO, CALLE, DEL;30;307430055
440973,4971;4475913,552;07  CHAMBERÍ;07-04 ALMAGRO;GENERAL ARRANDO, CALLE, DEL;8;307430054
441031,819;4475436,814;07  CHAMBERÍ;07-04 ALMAGRO;GENOVA, CALLE, DE;1;307430083
441105,8189;4475391,223;07  CHAMBERÍ;07-04 ALMAGRO;GENOVA, CALLE, DE;11;307430084
441199,7286;4475324,294;07  CHAMBERÍ;07-04 ALMAGRO;GENOVA, CALLE, DE;19;307430085
441300,1463;4475260,736;07  CHAMBERÍ;07-04 ALMAGRO;GENOVA, CALLE, DE;27;307430087
441388,9451;4475905,768;07  CHAMBERÍ;07-04 ALMAGRO;JENNER, CALLE, DE;6;307430056
441496,8208;4475918,834;07  CHAMBERÍ;07-04 ALMAGRO;JENNER, CALLE, DE;7;307430051
440892,2094;4476630,101;07  CHAMBERÍ;07-04 ALMAGRO;JOSE ABASCAL, CALLE, DE;30;307430002
440951,4614;4476625,168;07  CHAMBERÍ;07-04 ALMAGRO;JOSE ABASCAL, CALLE, DE;32;307430003
441040,7361;4476618,57;07  CHAMBERÍ;07-04 ALMAGRO;JOSE ABASCAL, CALLE, DE;38;307430004
441158,3338;4476608,486;07  CHAMBERÍ;07-04 ALMAGRO;JOSE ABASCAL, CALLE, DE;46;307430005
441511,0444;4475775,107;07  CHAMBERÍ;07-04 ALMAGRO;MARQUES DE RISCAL, CALLE, DEL;16;307430064
441404,1669;4475786,31;07  CHAMBERÍ;07-04 ALMAGRO;MARQUES DE RISCAL, CALLE, DEL;9;307430063
441380,6557;4476363,576;07  CHAMBERÍ;07-04 ALMAGRO;MIGUEL ANGEL, CALLE, DE;20;307430019
441381,6557;4476491,576;07  CHAMBERÍ;07-04 ALMAGRO;MIGUEL ANGEL, CALLE, DE;32;307430011
441375,7143;4476128,857;07  CHAMBERÍ;07-04 ALMAGRO;MIGUEL ANGEL, CALLE, DE;4 B;307430042
441377,2585;4476225,151;07  CHAMBERÍ;07-04 ALMAGRO;MIGUEL ANGEL, CALLE, DE;FRENTE 7;307430030
440935,553;4476551,882;07  CHAMBERÍ;07-04 ALMAGRO;MODESTO LAFUENTE, CALLE, DE;16;307430013
440938,5278;4476407,219;07  CHAMBERÍ;07-04 ALMAGRO;MODESTO LAFUENTE, CALLE, DE;8;307430024
441276,4015;4475425,151;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;17;307430082
441300,0414;4475517,784;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;20;307430077
441297,0633;4475651,912;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;31;307430071
441310,0423;4475771,622;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;41;307430065
441324,5838;4475846,535;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;47;307430059
441280,7032;4475356,254;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;6;307430086
440679,0562;4476616,737;07  CHAMBERÍ;07-04 ALMAGRO;PONZANO, CALLE, DE;15;307430001
440670,5575;4476505,546;07  CHAMBERÍ;07-04 ALMAGRO;PONZANO, CALLE, DE;FRENTE 4;307430014
441003,739;4476146,659;07  CHAMBERÍ;07-04 ALMAGRO;RAFAEL CALVO, CALLE, DE;11;307430037
441139,25;4476161,932;07  CHAMBERÍ;07-04 ALMAGRO;RAFAEL CALVO, CALLE, DE;19;307430036
441246,1642;4476165,537;07  CHAMBERÍ;07-04 ALMAGRO;RAFAEL CALVO, CALLE, DE;25;307430035
441297,4548;4476153,955;07  CHAMBERÍ;07-04 ALMAGRO;RAFAEL CALVO, CALLE, DE;34;307430045
441414,5435;4476171,277;07  CHAMBERÍ;07-04 ALMAGRO;RAFAEL CALVO, CALLE, DE;37;307430034
440897,5723;4476129,659;07  CHAMBERÍ;07-04 ALMAGRO;RAFAEL CALVO, CALLE, DE;8;307430038
441341,4102;4476066,872;07  CHAMBERÍ;07-04 ALMAGRO;RUBEN DARIO, GLORIETA, DE;2;307430046
440798,282;4476113,419;07  CHAMBERÍ;07-04 ALMAGRO;SANTA ENGRACIA, CALLE, DE;46;307430039
440959,6995;4475616,993;07  CHAMBERÍ;07-04 ALMAGRO;SANTA ENGRACIA, CALLE, DE;8;307430074
440716,1557;4476354,951;07  CHAMBERÍ;07-04 ALMAGRO;VIRIATO, CALLE, DE;44;307430028
440935,6137;4476336,453;07  CHAMBERÍ;07-04 ALMAGRO;VIRIATO, CALLE, DE;60;307430025
441064,5019;4476326,691;07  CHAMBERÍ;07-04 ALMAGRO;VIRIATO, CALLE, DE;70;307430023
440750,3155;4476551,887;07  CHAMBERÍ;07-04 ALMAGRO;VIRTUDES, CALLE, DE LAS;14;307430006
441158,4747;4475482,74;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;12;307430080
441165,583;4475750,577;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;23;307430066
441193,3151;4475965,503;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;40;307430050
441196,3628;4476152,301;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;43;307430041
441215,9761;4476292,046;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;53;307430021
441221,1557;4476524,326;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;71;307430009
441390,6669;4475659,326;07  CHAMBERÍ;07-04 ALMAGRO;ZURBARAN, CALLE, DE;23;307430069
441485,7852;4475639,877;07  CHAMBERÍ;07-04 ALMAGRO;ZURBARAN, CALLE, DE;32;307430072
441065,8147;4475682,576;07  CHAMBERÍ;07-04 ALMAGRO;ZURBARAN, CALLE, DE;7;307430070
441056,489;4477273,081;07  CHAMBERÍ;07-05 RÍOS ROSAS;AGUSTIN DE BETANCOURT, CALLE, DE;13;107530102
441069,5975;4477441,754;07  CHAMBERÍ;07-05 RÍOS ROSAS;AGUSTIN DE BETANCOURT, CALLE, DE;25;107530104
441077,7217;4477183,035;07  CHAMBERÍ;07-05 RÍOS ROSAS;AGUSTIN DE BETANCOURT, CALLE, DE;5;107530097
440593,5317;4477423,062;07  CHAMBERÍ;07-05 RÍOS ROSAS;ALENZA, CALLE, DE;24;107530135
440586,1557;4477180,951;07  CHAMBERÍ;07-05 RÍOS ROSAS;ALENZA, CALLE, DE;3;107530126
440566,1677;4477060,653;07  CHAMBERÍ;07-05 RÍOS ROSAS;ALENZA, CALLE, DE;S/N;107530090
440870,4057;4477458,465;07  CHAMBERÍ;07-05 RÍOS ROSAS;ALONSO CANO, CALLE, DE;101;107530140
440851,9242;4477017,909;07  CHAMBERÍ;07-05 RÍOS ROSAS;ALONSO CANO, CALLE, DE;48;107530119
440832,4612;4476904,854;07  CHAMBERÍ;07-05 RÍOS ROSAS;ALONSO CANO, CALLE, DE;61;107530112
440292,678;4476877,583;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRAVO MURILLO, CALLE, DE;42;107530086
440289,7339;4476775,416;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRAVO MURILLO, CALLE, DE;49;107530085
440296,1529;4476981,747;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRAVO MURILLO, CALLE, DE;53;107530089
440301,3131;4477164,26;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRAVO MURILLO, CALLE, DE;54;107530096
440304,9421;4477272,335;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRAVO MURILLO, CALLE, DE;64;107530099
440578,4592;4476789,363;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRETON DE LOS HERREROS, CALLE, DE;1;107530110
440703,3519;4476779,102;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRETON DE LOS HERREROS, CALLE, DE;16;107530109
440821,9612;4476771,854;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRETON DE LOS HERREROS, CALLE, DE;28;107530108
440961,3753;4476762,251;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRETON DE LOS HERREROS, CALLE, DE;42;107530107
441250,5723;4476740,826;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRETON DE LOS HERREROS, CALLE, DE;64;107530105
440426,4057;4477195,701;07  CHAMBERÍ;07-05 RÍOS ROSAS;CRISTOBAL BORDIU, CALLE, DE;14;107530142
440454,5723;4477177,132;07  CHAMBERÍ;07-05 RÍOS ROSAS;CRISTOBAL BORDIU, CALLE, DE;16;107530098
440848,7796;4477164,19;07  CHAMBERÍ;07-05 RÍOS ROSAS;CRISTOBAL BORDIU, CALLE, DE;41;107530127
441063,1834;4477134,132;07  CHAMBERÍ;07-05 RÍOS ROSAS;CRISTOBAL BORDIU, CALLE, DE;65;107530123
440969,6834;4476884,132;07  CHAMBERÍ;07-05 RÍOS ROSAS;ESPRONCEDA, CALLE, DE;28;107530113
441246,8522;4476863,272;07  CHAMBERÍ;07-05 RÍOS ROSAS;ESPRONCEDA, CALLE, DE;45;107530115
441101,7796;4476696,412;07  CHAMBERÍ;07-05 RÍOS ROSAS;FERNANDEZ DE LA HOZ, CALLE, DE;53;107530106
441100,9057;4476829,576;07  CHAMBERÍ;07-05 RÍOS ROSAS;FERNANDEZ DE LA HOZ, CALLE, DE;57;107530114
441110,1779;4476953,722;07  CHAMBERÍ;07-05 RÍOS ROSAS;FERNANDEZ DE LA HOZ, CALLE, DE;82;107530117
440617,338;4476673,209;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE;17;107530079
440874,9857;4476654,712;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE;39;107530081
440376,3589;4476691,984;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE;4;107530077
441021,209;4476644,559;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE;45;107530082
441176,003;4476632,551;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE;55;107530083
440514,4568;4476681,18;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE;7;107530078
440385,989;4477319,743;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE;10;107530100
440535,989;4477292,243;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE;14;107530131
440738,4291;4477278,785;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE;28;107530130
440656,8501;4477297,502;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE;29;107530101
440857,4057;4477282,42;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE;53;107530129
440997,6649;4477273,65;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE;58;107530128
440988,7055;4477324,774;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA PANES, CALLE, DE;18;107530132
440309,7807;4477431,701;07  CHAMBERÍ;07-05 RÍOS ROSAS;MAUDES, CALLE, DE;2;107530137
440347,7807;4477441,826;07  CHAMBERÍ;07-05 RÍOS ROSAS;MAUDES, CALLE, DE;3;107530103
440747,3846;4477398,675;07  CHAMBERÍ;07-05 RÍOS ROSAS;MAUDES, CALLE, DE;40;107530134
440374,6683;4477426,025;07  CHAMBERÍ;07-05 RÍOS ROSAS;MAUDES, CALLE, DE;5;107530136
440879,863;4477400,292;07  CHAMBERÍ;07-05 RÍOS ROSAS;MAUDES, CALLE, DE;54;107530133
440969,4248;4477031,884;07  CHAMBERÍ;07-05 RÍOS ROSAS;MODESTO LAFUENTE, CALLE, DE;33;107530092
440976,272;4477141,345;07  CHAMBERÍ;07-05 RÍOS ROSAS;MODESTO LAFUENTE, CALLE, DE;43;107530124
440978,785;4477008,583;07  CHAMBERÍ;07-05 RÍOS ROSAS;MODESTO LAFUENTE, CALLE, DE;52;107530118
441009,1094;4477425,28;07  CHAMBERÍ;07-05 RÍOS ROSAS;MODESTO LAFUENTE, CALLE, DE;82;107530141
440698,9612;4476905,798;07  CHAMBERÍ;07-05 RÍOS ROSAS;PONZANO, CALLE, DE;49;107530111
440728,4057;4477158,493;07  CHAMBERÍ;07-05 RÍOS ROSAS;PONZANO, CALLE, DE;66;107530125
440738,9612;4477464,243;07  CHAMBERÍ;07-05 RÍOS ROSAS;PONZANO, CALLE, DE;95;107530139
