Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Número de Finca;Matrícula
442176,0959580000;4477387,7607690000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;RODRIGUEZ MARIN, CALLE, DE;5 B;205110479
442392,3501087110;4477731,9649609600;01-01-17;05  CHAMARTÍN;05-01 EL VISO;RODRIGUEZ MARIN, CALLE, DE;70;205110467
442433,4665530000;4477889,9586530000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;RODRIGUEZ MARIN, CALLE, DE;78;205110451
442454,2945531550;4477940,6871831800;01-01-17;05  CHAMARTÍN;05-01 EL VISO;RODRIGUEZ MARIN, CALLE, DE;80;205110497
442440,9112130000;4478003,2306160000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;RODRIGUEZ MARIN, CALLE, DE;82;205110452
441537,8501087110;4478067,8538498500;01-07-14;05  CHAMARTÍN;05-01 EL VISO;SAN JUAN DE LA SALLE, CALLE, DE;3;205110346
441548,4706780000;4478145,2449860000;01-07-14;05  CHAMARTÍN;05-01 EL VISO;SAN JUAN DE LA SALLE, CALLE, DE;5;205110295
442290,8689860000;4477042,5358270000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SAN JULIO, CALLE, DE;5;205110483
441584,0218840000;4477627,2422510000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SANTIAGO ARTIGAS, CALLE, DE;7;205110511
441605,8223309330;4477944,1594054000;01-07-14;05  CHAMARTÍN;05-01 EL VISO;SANTIAGO BERNABEU, CALLE, DE;16;205110350
441545,9889975990;4478000,6594054000;01-07-14;05  CHAMARTÍN;05-01 EL VISO;SANTIAGO BERNABEU, CALLE, DE;6;205110345
441697,7605950000;4478130,6953450000;01-07-14;05  CHAMARTÍN;05-01 EL VISO;SANTO DOMINGO DE SILOS, CALLE, DE;10;205110296
441671,7366950000;4478072,6762450000;01-07-14;05  CHAMARTÍN;05-01 EL VISO;SANTO DOMINGO DE SILOS, CALLE, DE;5;205110349
442311,1560230000;4477083,5450860000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SANTORCAZ, CALLE, DE;3;205110484
442008,4889975990;4478036,7427387400;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SEGRE, CALLE, DEL;14;205110501
441796,0337273220;4476739,0830176000;01-07-14;05  CHAMARTÍN;05-01 EL VISO;SERRANO, CALLE, DE;107;205110283
441812,2389975990;4476959,8260720700;01-07-14;05  CHAMARTÍN;05-01 EL VISO;SERRANO, CALLE, DE;113;205110282
441825,4612198220;4476855,9094054000;01-07-14;05  CHAMARTÍN;05-01 EL VISO;SERRANO, CALLE, DE;132;205110320
441829,3315901920;4477195,1686646600;01-07-14;05  CHAMARTÍN;05-01 EL VISO;SERRANO, CALLE, DE;135;205110284
441823,9056642660;4477081,8260720700;01-07-14;05  CHAMARTÍN;05-01 EL VISO;SERRANO, CALLE, DE;144;205110281
441844,1942950000;4477115,4448900000;01-07-14;05  CHAMARTÍN;05-01 EL VISO;SERRANO, CALLE, DE;144;205110319
441935,1006680000;4477546,7655370000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SERRANO, CALLE, DE;149;205110442
441853,0723309330;4477238,9094054000;01-07-14;05  CHAMARTÍN;05-01 EL VISO;SERRANO, CALLE, DE;150;205110322
441990,8424640000;4477658,9068790000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SERRANO, CALLE, DE;159;205110443
441921,4663280000;4477494,2978060000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SERRANO, CALLE, DE;160;205110440
442027,0774390000;4477734,9089170000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SERRANO, CALLE, DE;167;205110445
441966,1278864880;4477575,4649609600;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SERRANO, CALLE, DE;170;205110441
442023,9056642660;4477691,7010720700;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SERRANO, CALLE, DE;180;205110444
442066,3686272290;4477778,1686646600;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SERRANO, CALLE, DE;186;205110446
442117,4706780000;4477885,3560970000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SERRANO, CALLE, DE;192;205110447
442188,9151230000;4478023,1338740000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SERRANO, CALLE, DE;208;205110448
442025,7255870000;4477572,5015100000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SIL, CALLE, DEL;2;205110486
442266,9056642660;4478019,8260720700;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SIL, CALLE, DEL;33;205110498
442137,6556642660;4477781,9094054000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SIL, CALLE, DEL;38;205110491
442176,4056642660;4477859,4927387400;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SIL, CALLE, DEL;50;205110492
442094,1066290000;4477700,5357690000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;SIL, CALLE, DEL;7;205110489
441897,8550790000;4477612,2479250000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;TAMBRE, CALLE, DEL;10;205110508
441815,7389975990;4477625,8260720700;01-01-17;05  CHAMARTÍN;05-01 EL VISO;TAMBRE, CALLE, DEL;21;205110509
441685,2389975990;4477668,2982942900;01-01-17;05  CHAMARTÍN;05-01 EL VISO;TAMBRE, CALLE, DEL;32;205110514
442021,2945531550;4477944,2427387400;01-01-17;05  CHAMARTÍN;05-01 EL VISO;TORMES, CALLE, DEL;13;205110500
442034,6373450000;4477806,8005410000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;TORMES, CALLE, DEL;2;205110505
442092,9056642660;4477570,5760720700;01-01-17;05  CHAMARTÍN;05-01 EL VISO;URUMEA, CALLE, DEL;10;205110487
442058,4056642660;4476636,8260720700;01-07-14;05  CHAMARTÍN;05-01 EL VISO;VELAZQUEZ, CALLE, DE;129;205110314
442071,3223309330;4476816,2427387400;01-07-14;05  CHAMARTÍN;05-01 EL VISO;VELAZQUEZ, CALLE, DE;133;205110302
442084,2389975990;4476679,5760720700;01-07-14;05  CHAMARTÍN;05-01 EL VISO;VELAZQUEZ, CALLE, DE;134;205110279
442095,5499950000;4476811,1182900000;01-07-14;05  CHAMARTÍN;05-01 EL VISO;VELAZQUEZ, CALLE, DE;136;205110278
442105,6760769090;4476950,5567568800;01-07-14;05  CHAMARTÍN;05-01 EL VISO;VELAZQUEZ, CALLE, DE;144;205110280
442102,8501087110;4477231,9094054000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;VELAZQUEZ, CALLE, DE;147;205110522
442127,7393560000;4477268,5173080000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;VELAZQUEZ, CALLE, DE;156;205110521
442135,3552170000;4477379,7978060000;01-01-17;05  CHAMARTÍN;05-01 EL VISO;VELAZQUEZ, CALLE, DE;162;205110428
441651,7780950000;4477213,8780900000;01-07-14;05  CHAMARTÍN;05-01 EL VISO;VITRUVIO, CALLE, DE;13;205110328
441726,6556642660;4477282,5760720700;01-07-14;05  CHAMARTÍN;05-01 EL VISO;VITRUVIO, CALLE, DE;21;205110329
441782,7389975990;4477310,9927387400;01-07-14;05  CHAMARTÍN;05-01 EL VISO;VITRUVIO, CALLE, DE;30;205110321
441566,1357950000;4477112,4514900000;01-07-14;05  CHAMARTÍN;05-01 EL VISO;VITRUVIO, CALLE, DE;5;205110300
441818,7389975990;4477387,4649609600;01-07-14;05  CHAMARTÍN;05-01 EL VISO;VITRUVIO, CALLE, DE;S/N;205110301
443396,3422220000;4477020,6054690000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;A-2, AUTOVIA;S/N;205210613
443467,7317360000;4477074,7106760000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;A-2, AUTOVIA;S/N;205210614
443260,4056642660;4476919,0760720700;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;A-2, AUTOVIA;S/N;205210679
443153,5688490000;4476993,2251510000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;ALUSTANTE, CALLE, DE;1;205210676
443081,1587506860;4477144,8970597300;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;ALUSTANTE, CALLE, DE;15;205210683
442953,1834420440;4476749,7427387400;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;AMERICA, AVENIDA, DE;35;205210654
442841,6649235250;4476990,5019980000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;ANASTASIO AROCA, CALLE, DE;21;205210660
442920,0723309330;4476919,7242202200;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;ANASTASIO AROCA, CALLE, DE;7;205210659
443128,2402160000;4477400,4871250000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;ANTONIO ZAPATA, CALLE, DE;7;205210688
443198,4797383400;4477406,3168128100;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;BAEZA, CALLE, DE;1;205210620
443264,3192445130;4477456,2303930600;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;BAEZA, CALLE, DE;7;205210714
443450,3223309330;4477097,8260720700;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CAMILO JOSE CELA, AVENIDA, DE;S/N;205210616
443420,9539580000;4477068,7106760000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CAMILO JOSE CELA, AVENIDA, DE;S/N;205210615
442590,4427013030;4476892,4649609600;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CANILLAS, CALLE, DE;12 A;205210643
442707,8466270000;4476989,0029280000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CANILLAS, CALLE, DE;22;205210729
442779,8651460000;4477046,3362620000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CANILLAS, CALLE, DE;32;205210611
442847,1244050000;4477134,3362620000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CANILLAS, CALLE, DE;41;205210670
442916,0229482170;4477183,0698992300;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CANILLAS, CALLE, DE;56;205210703
442515,0352938960;4476833,4649609600;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CANILLAS, CALLE, DE;6;205210644
442968,4021830000;4477227,1140390000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CANILLAS, CALLE, DE;70;205210669
443114,7910720000;4477257,3362620000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CANILLAS, CALLE, DE;91;205210684
443205,7910720000;4477237,9473730000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CANILLAS, CALLE, DE;98;205210690
443064,1680136010;4477386,2554422400;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CARDENAL SILICEO, CALLE, DEL;10;205210686
443130,5414667350;4477302,2303930600;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CARDENAL SILICEO, CALLE, DEL;22;205210685
443264,6834420440;4477097,9094054000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CARDENAL SILICEO, CALLE, DEL;37;205210681
442787,7760346370;4476898,3168128100;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CARTAGENA, CALLE, DE;113;205210604
442841,2355160000;4476827,8362620000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CARTAGENA, CALLE, DE;114;205210652
442756,7389975990;4476956,5760720700;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CARTAGENA, CALLE, DE;117;205210641
442710,2945531550;4477052,1871831800;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CARTAGENA, CALLE, DE;127;205210640
443063,8501087110;4476993,9464424400;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CLARA DEL REY, CALLE, DE;12;205210657
442997,6556642660;4476922,5760720700;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CLARA DEL REY, CALLE, DE;19;205210609
443179,0688490000;4477089,6140390000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CLARA DEL REY, CALLE, DE;24;205210618
443012,1217136490;4476968,3538498500;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CLARA DEL REY, CALLE, DE;25;205210655
443291,2204790810;4477206,0945905900;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CLARA DEL REY, CALLE, DE;36;205210621
443172,2355160000;4477100,4473730000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CLARA DEL REY, CALLE, DE;39;205210619
443256,3836640000;4477171,8177430000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CLARA DEL REY, CALLE, DE;45;205210725
443331,9583630000;4477393,1081340000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CLARA DEL REY, CALLE, DE;48;205210627
443371,9626880000;4477581,9442230000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CLARA DEL REY, CALLE, DE;60;205210718
443379,4056642660;4477681,8538498500;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CLARA DEL REY, CALLE, DE;81;205210719
442911,3151292870;4477002,5184589000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;18;205210674
443039,5688490000;4477138,9288540000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;34;205210673
443236,1799600000;4477031,7807060000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;15;205210678
443357,9583630000;4477139,4414680000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;25;205210680
443386,1278864880;4477218,4094054000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;31;205210692
443275,9889975990;4476987,5760720700;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;32;205210612
443347,0503310000;4477097,5214470000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;38;205210617
443440,8377630320;4477471,2427387400;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;45;205210713
443452,3472520000;4477372,5525790000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;48 B;205211124
443461,2389975990;4477564,7427387400;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;55;205210728
443562,8475020000;4477507,8244920000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;66;205210712
443486,2363910000;4477688,1022690000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;67;205210631
443129,2355160000;4476943,6695950000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;7 B;205210675
443492,2919470000;4477558,4911580000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;72;205210628
443521,6556642660;4477693,4094054000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;78;205210720
443107,9056642660;4476840,0760720700;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;8;205210610
443173,1340593280;4476954,3785412100;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;205210607
443041,8501087110;4476851,9649609600;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;205210608
443618,6110810000;4477837,4754000000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;DIAZ ZORITA, CALLE, DE;6;205210711
443751,7549090000;4477674,2504180000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;DOÑA CARLOTA, PASAJE, DE;11;205210707
443672,3475020000;4477627,2874550000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;DOÑA CARLOTA, PASAJE, DE;2;205210705
442448,1093679700;4476900,6131091100;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO GIRALTE, CALLE, DE;3;205210603
443714,6067610000;4477567,5096770000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO VIVANCOS, CALLE, DE;2;205210706
442731,8501087110;4477165,3538498500;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;GENERAL ZABALA, CALLE, DEL;8;205210650
443449,3223309330;4477763,9927387400;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;1;205210724
442620,6469980000;4476725,2780360000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;HORCAJUELO, CALLE, DE;1;205210648
442557,5688490000;4476819,0029280000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;HORCAJUELO, CALLE, DE;7;205210647
442937,8466270000;4477121,4473730000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;JUAN BAUTISTA DE TOLEDO, CALLE, DE;21;205210671
442966,2945531550;4477078,6871831800;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;JUAN BAUTISTA DE TOLEDO, CALLE, DE;28;205210672
443032,6155408090;4477026,7982942900;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;JUAN BAUTISTA DE TOLEDO, CALLE, DE;36;205210656
442802,3501087110;4477243,0760720700;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;110;205210636
442923,9056642660;4477344,5205165200;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;132;205210637
443062,3142900000;4477455,5611990000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;154;205210635
443185,4068830000;4477561,5611990000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;168;205210634
443273,6846600000;4477649,0056430000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;182;205210633
443388,7389975990;4477743,4094054000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;196;205210630
443561,2407110000;4477894,2161410000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;214;205210632
442622,3188490000;4476998,2807060000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS CABRERA, CALLE, DE;24;205210638
442781,2389975990;4477136,3538498500;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS CABRERA, CALLE, DE;31;205210663
442541,5908494510;4476936,3908868900;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS CABRERA, CALLE, DE;4;205210639
442846,2698617970;4477199,2921214500;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS CABRERA, CALLE, DE;45 B;205210664
442933,7019605620;4477278,2797757800;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS CABRERA, CALLE, DE;57;205210665
443565,3475020000;4477621,0467140000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS DE SALAZAR, CALLE, DE;12;205210704
443446,4586130000;4477625,7689360000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS DE SALAZAR, CALLE, DE;8;205210717
443717,1808350000;4477738,0467140000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;MARTIN MACHIO, CALLE, DE;1;205210708
443763,9400950000;4477625,1022690000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;MARTIN MACHIO, CALLE, DE;20;205210701
443824,1252800000;4477535,1022690000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;MARTIN MACHIO, CALLE, DE;33;205210700
442788,2575161180;4476770,0945905900;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;MATAELPINO, CALLE, DE;2 B;205210605
443157,0723309330;4477216,5760720700;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;MAURO, CALLE, DE;9;205210691
443690,4612198220;4477968,3538498500;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;22;205210709
443673,0723309330;4477787,9094054000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;23;205210626
443580,7872920000;4477290,8217870000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;3;205210694
443615,4030580000;4477368,2689360000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;5;205210695
443651,2363910000;4477538,4356030000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;8;205210697
443616,7363910000;4477463,7689360000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;9;205210696
443657,4073780000;4477915,4383630000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;S/N;205210723
443719,6252800000;4477448,2133810000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;S/N;205210662
442704,8130716740;4476728,2427387400;06-02-17;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE INDALECIO HERNANDEZ, CALLE, DEL;1;205211125
442943,9612198220;4476838,8538498500;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE XIFRE, CALLE, DEL;5;205210677
442979,0167753770;4476789,7982942900;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE XIFRE, CALLE, DEL;S/N;205210606
443048,6058860000;4476923,3732990000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;POETA CLAUDIO RODRIGUEZ, CALLE, DEL;2;205210653
442552,9056642660;4476725,8260720700;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;PRADENA DEL RINCON, CALLE, DE;19;205210730
442438,7806642660;4476815,9510720700;08-05-17;05  CHAMARTÍN;05-02 PROSPERIDAD;PRINCIPE DE VERGARA, CALLE, DEL;114;205210731
443162,8466270000;4477140,5584840000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;10;205210682
443265,5179940000;4477298,6167540000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;21;205210721
443063,1799600000;4477073,4473730000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;3;205210658
442681,0132940000;4476902,2807060000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;QUINTILIANO, CALLE, DE;13;205210642
442754,2910720000;4476822,3918170000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;QUINTILIANO, CALLE, DE;14;205210651
443344,5167753770;4477521,1316276300;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;RAMOS CARRION, CALLE, DE;11;205210715
443401,1252800000;4477533,6578250000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;RAMOS CARRION, CALLE, DE;15;205210716
443265,5179940000;4477555,3389770000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;RAMOS CARRION, CALLE, DE;5;205210727
443545,2407110000;4477820,2161410000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;ROBREGORDO, CALLE, DE;3;205210710
443017,6278864880;4477252,1069362700;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;ROS DE OLANO, CALLE, DE;12;205210667
442989,2823915470;4477345,5786963800;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;ROS DE OLANO, CALLE, DE;5;205210666
442533,7911970000;4476662,4024810000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;SAN FERNANDO DEL JARAMA, CALLE, DE;3;205210645
443439,3501087110;4477715,1871831800;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;SAN NAZARIO, CALLE, DE;6;205210629
443779,1252800000;4477447,7133810000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;SANCHEZ BALDERAS, CALLE, DE;2;205210698
443164,4068830000;4477471,8945320000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;1;205210687
443237,0179940000;4477350,1723100000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;13;205210689
443362,8472520000;4477277,0525790000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;24;205210722
443489,8472520000;4477266,6636900000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;33;205210622
443768,3104650000;4477307,3985660000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;46 B;205210623
443730,0723309330;4477503,1871831800;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;49;205210702
443682,3428470000;4477288,4328980000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;S/N;205210624
443650,5167753770;4477254,7982942900;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;S/N;205210625
443806,5326870000;4477367,4356030000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;S/N;205210699
442472,4015480000;4476752,2309960000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA MARIA DE LA ALAMEDA, CALLE, DE;11;205210646
443426,7389975990;4477390,9094054000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA RITA, CALLE, DE;14;205210693
443379,1464050070;4477417,4279239200;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA RITA, CALLE, DE;9;205210726
442845,2245943070;4477038,5184589000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;ZABALETA, CALLE, DE;26;205210661
443030,7389975990;4477212,9711338000;01-01-17;05  CHAMARTÍN;05-02 PROSPERIDAD;ZABALETA, CALLE, DE;74;205210668
443384,6151610000;4478115,4099410000;01-01-17;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;ALFONSO XIII, AVENIDA, DE;31;205310584
442491,9624380000;4477379,5611990000;01-01-17;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;ANDRES SEGOVIA, PLAZA, DE;S/N;205310529
443116,4056642660;4477991,4094054000;01-01-17;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;ATALAYA, CALLE, DE LA;18;205310592
442635,3466270000;4477180,4103360000;01-01-17;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CARTAGENA, CALLE, DE;160;205310528
442530,7389975990;4477266,9094054000;01-01-17;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CARTAGENA, CALLE, DE;174;205310601
443176,2575161180;4478180,1316276300;01-01-17;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CASTREJON, CALLE, DE;3;205310589
