gis_x;gis_y;fecha_alta;fecha_baja;distrito;barrio;calle;num_finca;matricula
440478,9927;4481919,798;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;24;408520687
440443,8082;4481884,84;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;25;108520765
440443,8082;4481884,84;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;25;408520765
440354,7341;4481857,581;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;36;108520771
440354,7341;4481857,581;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;36;408520771
440249,8132;4481816,07;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;42;108520772
440249,8132;4481816,07;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;42;408520772
440146,7718;4481780,475;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;50;108520773
440146,7718;4481780,475;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;50;408520773
440882,1038;4482088,465;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;S/N;108520756
440882,1038;4482088,465;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;S/N;408520756
440579,4283;4480832,867;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;7;108520701
440579,4283;4480832,867;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;7;408520701
440516,4283;4480945,533;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;8;108520700
440516,4283;4480945,533;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;8;408520700
440493,1691;4481062,805;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;20;108520790
440493,1691;4481062,805;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;20;408520790
440461,8358;4481127,441;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;23;108520785
440461,8358;4481127,441;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;23;408520785
440436,5568;4481213,183;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;29;108520791
440436,5568;4481213,183;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;29;408520791
440413,382;4481309,066;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;31;108520684
440413,382;4481309,066;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;31;408520684
440528,7246;4481155,225;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;42;108520793
440528,7246;4481155,225;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;42;408520793
440402,1989;4481405,04;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;48;108520683
440402,1989;4481405,04;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;48;408520683
440383,9149;4481474,319;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;50;108520685
440383,9149;4481474,319;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;50;408520685
440378,7946;4481014,965;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;26;108520697
440359,1994;4481087,83;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;42;108520698
440359,1994;4481087,83;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;42;408520698
440034,6748;4481785,021;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;66;408520695
440297,8686;4481296,671;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;58 A;108520681
440297,8686;4481296,671;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;58 A;408520681
440282,1051;4481358,067;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;58 B;108520682
440282,1051;4481358,067;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;58 B;408520682
440140,031;4481689,919;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;60 B;108520774
440140,031;4481689,919;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;60 B;408520774
440034,6748;4481785,021;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;S/N;108520695
440425,4057;4480818,854;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;S/N;108520702
440378,2253;4481016,946;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;S/N;408520697
440421,0586;4480833,168;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;S/N;408520702
441089,239;4481566,993;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;17;108520724
441088,8402;4481568,11;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;17;408520724
441182,2829;4481552,778;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;21;408520725
441186,4057;4481556,465;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;23;108520725
441076,9118;4481653,514;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;53;108520792
441075,0068;4481646,443;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;53;408520792
441190,2946;4481699,798;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;55;108520726
441190,2476;4481696,721;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;55;408520726
441357,0168;4480945,465;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;3;108520688
441348,2196;4480946,822;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;3;408520688
441035,3584;4480994,989;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;9;108520694
441035,3584;4480994,989;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;9;408520694
441018,7807;4481011,326;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;11;108520716
441013,2185;4481012,262;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;11;408520716
440735,5395;4481028,052;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;14;108520712
440735,5395;4481028,052;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;14;408520712
440612,7987;4480998,978;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;22;108520699
440612,7987;4480998,978;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;22;408520699
440819,5918;4481019,406;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;23;108520711
440819,5918;4481019,406;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;23;408520711
440494,3501;4480975,854;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;28;108520656
440494,4283;4480975,694;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;28;408520656
440422,3549;4480957,353;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;40;108520657
440422,3549;4480957,353;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;40;408520657
440919,1834;4481027,44;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;S/N;108520715
441191,2925;4480970,904;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;S/N;108520717
440917,8728;4481026,533;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;S/N;408520715
441191,2925;4480970,904;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;S/N;408520717
440459,5154;4480697,304;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONDOÑEDO, PLAZA, DE;S/N;108520703
440459,5154;4480697,304;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONDOÑEDO, PLAZA, DE;S/N;408520703
441674,0307;4480722,201;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;3;108520690
441669,3258;4480723,37;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;3;408520690
441363,5168;4481183,65;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;6;108520667
441359,8459;4481184,267;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;6;408520667
441275,8991;4481195,699;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;8;108520666
441275,8991;4481195,699;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;8;408520666
441419,8054;4481019,385;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;9;108520658
441419,8054;4481019,385;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;9;408520658
441102,697;4481219,085;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;10;108520664
441102,697;4481219,085;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;10;408520664
441300,0235;4481162,923;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;11;408520659
441002,0723;4481232,7;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;12;108520663
440997,1866;4481233,265;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;12;408520663
441213,2735;4481175,834;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;13;408520660
440738,3316;4481268,613;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;18;108520783
440736,3543;4481269,015;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;18;408520783
440926,2665;4481214,588;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;19;108520718
440926,2665;4481214,588;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;19;408520718
440781,5148;4481234,015;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;23;108520719
440781,5148;4481234,015;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;23;408520719
440578,4037;4481280,459;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;24;108520782
440578,4037;4481280,459;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;24;408520782
440523,095;4481243,439;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;79;108520721
440523,095;4481243,439;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;79;408520721
440656,8234;4481251,109;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;71 B;108520720
440656,8234;4481251,109;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;71 B;408520720
441297,5723;4481163,243;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520659
441211,0106;4481176,206;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520660
441108,0557;4481189,794;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520661
441017,5247;4481202,337;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520662
441194,8483;4481206,623;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520665
440371,3799;4481232,911;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520680
441489,739;4480826,576;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520689
440458,3686;4481255,872;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520696
440880,058;4481249,163;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520784
441542,9739;4480785,851;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520913
441108,0557;4481189,794;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;408520661
441017,5247;4481202,337;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;408520662
441194,8483;4481206,623;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;408520665
440371,3799;4481232,911;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;408520680
441483,5252;4480843,572;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;408520689
440455,6186;4481255,059;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;408520696
440880,058;4481249,163;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;408520784
441542,9739;4480785,851;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;408520913
440395,4304;4481786,7;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PATONES, CALLE, DE;3;108520760
440395,8452;4481786,951;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PATONES, CALLE, DE;3;408520760
441577,2633;4481613,823;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;3;408520678
441603,7789;4481408,375;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;4;108520673
441603,7789;4481408,375;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;4;408520673
441583,4043;4481438,428;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;4;408520676
441629,1678;4481531,486;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;6;108520677
441629,1678;4481531,486;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;6;408520677
441480,0567;4481687,431;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;8;108520722
441480,0567;4481687,431;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;8;408520722
441389,5371;4481720,006;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;8;408520723
441168,6223;4481807,78;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;9;108520727
441168,6223;4481807,78;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;9;408520727
440807,2081;4481699,292;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;12;108520742
441059,1735;4481707,332;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;21;108520739
441059,1735;4481707,332;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;21;408520739
441066,5112;4481803,28;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;31;108520740
441066,5112;4481803,28;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;31;408520740
440933,9513;4481765,332;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;39;108520741
440933,9513;4481765,332;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;39;408520741
440664,3686;4481627,292;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;43;108520746
440661,655;4481625,758;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;43;408520746
440545,0068;4481571,999;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;45;108520747
440545,0068;4481571,999;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;45;408520747
440432,6735;4481519,943;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;47;108520748
440432,6735;4481519,943;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;47;408520748
441451,2796;4481175,769;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;108520668
441533,8579;4481226,65;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;108520669
441602,7946;4481531,965;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;108520674
441563,89;4481367,875;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;108520675
441583,4043;4481438,428;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;108520676
441584,4057;4481608,965;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;108520678
441351,454;4481740,519;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;108520723
441451,2796;4481175,769;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;408520668
441533,8579;4481226,65;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;408520669
441604,39;4481540,209;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;408520674
441563,89;4481367,875;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;408520675
440804,6735;4481698,388;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;408520742
440945,2802;4481113,718;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PUENTECESURES, CALLE, DE;2;108520714
440945,2802;4481113,718;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PUENTECESURES, CALLE, DE;2;408520714
440666,5668;4482192,946;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;RIO BULLAQUE, CALLE, DEL;4 C;108520775
440666,5668;4482192,946;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;RIO BULLAQUE, CALLE, DEL;4 C;408520775
440249,4755;4481671,808;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;4;108520762
440249,4755;4481671,808;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;4;408520762
440371,6734;4481698,485;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;8;108520761
440371,6734;4481698,485;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;8;408520761
440510,3957;4481778,055;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;14;108520787
440510,3957;4481778,055;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;14;408520787
440440,0147;4481743,545;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;17;108520788
440440,0147;4481743,545;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;17;408520788
440623,0723;4481824,159;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;25;108520759
440616,0297;4481820,28;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;25;408520759
440781,7705;4481917,28;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;28;108520786
440781,7705;4481917,28;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;28;408520786
440701,239;4481868,798;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;29;108520789
440696,789;4481866,391;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;29;408520789
440778,4557;4481989,752;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;32;108520758
440778,4557;4481989,752;2014/07/01;2017/01/01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;32;408520758
440794,1557;4482162,409;2017/01/01;;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;38;108520757
